Timestamp,stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.vx,stateEstimateZ.vy,stateEstimateZ.vz,stateEstimateZ.qw,stateEstimateZ.qx,stateEstimateZ.qy,stateEstimateZ.qz,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw
1091612,-1066,-336,427,-78,-1073,-56,0.022140329743610097,0.06918853044878155,0.017989017916683205,0.9971956419317001,-275,-113,63
1091662,-1072,-387,426,-27,-1069,-36,0.01383770608975631,0.08717754836546475,0.020756559134634464,0.995880393523264,-279,-1874,39
1091713,-1073,-437,426,66,-1058,-24,0.005535082435902524,0.1259231254167824,0.023524100352585727,0.9917456055109589,-102,-645,-61
1091762,-1069,-488,427,180,-1047,-15,0.005535082435902524,0.13284197846166057,0.020756559134634464,0.9909044034990004,423,91,-40
1091812,-1059,-539,427,299,-1045,-23,0.012453935480780678,0.13560951967961185,0.019372788525658834,0.9904946505297471,-53,-456,-50
1091862,-1036,-588,424,453,-1038,-58,0.006918853044878155,0.14529591394244126,0.01660524730770757,0.9892246926891908,-257,197,-78
1091912,-1010,-640,419,597,-1040,-77,0.005535082435902524,0.13284197846166057,0.015221476698731942,0.9910048830696695,319,1034,-41
1091962,-985,-686,421,673,-1014,-37,0.009686394262829417,0.1023990250641967,0.012453935480780678,0.9946182749794654,-28,967,-40
1092013,-952,-736,425,755,-1014,5,0.006918853044878155,0.0802586953205866,0.011070164871805049,0.9966885786180615,121,647,-43
1092062,-918,-784,436,796,-1005,73,0.012453935480780678,0.05950213618595213,0.009686394262829417,0.998103486140858,413,913,-45
1092112,-880,-833,442,828,-1010,75,0.019372788525658834,0.03321049461541514,0.008302623653853786,0.9992261128256217,31,963,-12
1092162,-837,-884,445,851,-1028,57,0.01660524730770757,0.011070164871805049,0.006918853044878155,0.9997768984549025,-496,718,-17
1092212,-795,-936,447,856,-1039,31,0.006918853044878155,0.002767541217951262,0.006918853044878155,0.9999482984938239,12,-868,37
1092262,-752,-988,448,868,-1045,8,0.004151311826926893,0.030442953397463883,0.008302623653853786,0.9994934014984881,-419,-949,-6
1092312,-708,-1040,448,903,-1045,-23,-0.011070164871805049,0.04151311826926893,0.008302623653853786,0.999042130694064,-722,367,-44
1092362,-683,-1123,409,890,-1121,-157,-0.019372788525658834,0.03321049461541514,0.004151311826926893,0.9992519825961094,-402,-78,52
1092412,-637,-1178,401,923,-1097,-161,-0.037361806442342035,0.03874557705131767,0.006918853044878155,0.998526416851787,-1467,-284,16
1092462,-588,-1234,394,967,-1037,-124,-0.07610738349365971,0.0401293476602933,0.008302623653853786,0.9962571796853315,-1039,215,4
1092512,-537,-1285,389,1009,-940,-74,-0.09409640141034291,0.034594265224390776,0.009686394262829417,0.9949147088174911,-350,178,22
1092562,-484,-1331,386,1044,-832,-31,-0.10655033689112359,0.030442953397463883,0.011070164871805049,0.9937795045917072,-755,59,12
1092612,-431,-1369,385,1075,-710,0,-0.12177181358985553,0.02767541217951262,0.012453935480780678,0.9920940461804879,-232,241,-6
1092662,-472,-1343,434,830,-423,185,-0.1286906666347337,0.008302623653853786,0.01383770608975631,0.9915534764457961,468,-107,-62
1092712,-431,-1359,447,832,-293,190,-0.10655033689112359,0.024907870961561357,0.01660524730770757,0.993856573874923,1324,-1189,-57
1092762,-376,-1352,464,900,-148,156,-0.08717754836546475,0.04843197131414709,0.009686394262829417,0.9949676341378134,-238,-194,-86
1092812,-332,-1360,468,934,-73,81,-0.11346918993600175,0.0401293476602933,0.009686394262829417,0.9926835105701172,-1412,466,-155
1092862,-287,-1364,469,953,19,9,-0.13007443724370932,0.03597803583336641,0.006918853044878155,0.9908271045878028,366,-354,-81
1092912,-242,-1365,467,969,106,-59,-0.1120854193270261,0.04289688887824456,0.001383770608975631,0.9927712731932538,582,-20,-63
1092962,-226,-1440,349,906,-112,-580,-0.09686394262829418,0.034594265224390776,-0.004151311826926893,0.9946875791132624,-732,255,-69
1093012,-186,-1442,337,899,5,-437,-0.12730689602575807,0.02905918278848825,-0.002767541217951262,0.9914337390040542,-1453,-80,121
1093062,-143,-1435,338,915,195,-205,-0.14944722576936814,0.02905918278848825,0.002767541217951262,0.9883387229695656,16,-74,138
1093112,-99,-1420,346,934,387,21,-0.1342257490706362,0.031826724006439516,0.005535082435902524,0.9904240863326539,929,-255,72
1093162,-53,-1397,368,959,540,225,-0.11070164871805048,0.037361806442342035,0.006918853044878155,0.9931270663228415,764,-248,16
1093212,-4,-1370,402,1001,632,387,-0.08856131897444039,0.0401293476602933,0.008302623653853786,0.9952274085244684,976,82,-37
1093262,48,-1338,427,1050,696,412,-0.05396705375004961,0.03874557705131767,0.008302623653853786,0.9977561845505956,1676,158,-105
1093312,106,-1304,445,1107,718,347,-0.01383770608975631,0.034594265224390776,0.009686394262829417,0.9992586894643164,776,276,-37
1093362,165,-1268,456,1151,726,222,-0.030442953397463883,0.024907870961561357,0.011070164871805049,0.9991647892126269,-2418,597,-84
1093412,227,-1229,460,1190,773,90,-0.08717754836546475,0.01383770608975631,0.009686394262829417,0.9960495804513677,-940,189,-142
1093462,270,-1222,441,1156,742,-63,-0.07333984227570844,0.011070164871805049,0.0,0.9972455660391202,1352,26,-84
1093512,329,-1185,431,1169,788,-153,-0.05673459496800087,0.004151311826926893,-0.002767541217951262,0.9983768291880273,-531,401,-59
1093562,387,-1146,421,1166,831,-188,-0.07472361288468407,-0.002767541217951262,-0.008302623653853786,0.997165878293842,-346,-55,-10
1093612,454,-1097,401,1201,934,-215,-0.06918853044878155,0.001383770608975631,-0.006918853044878155,0.9975786494837302,906,330,8
1093662,526,-1047,365,1261,999,-314,-0.049815741923122714,-0.01383770608975631,-0.009686394262829417,0.9986155834519144,493,1274,-29
1093712,590,-1001,339,1237,1016,-305,-0.04289688887824456,-0.044280659487220195,-0.011070164871805049,0.9980363378002103,200,1059,82
1093762,648,-962,338,1134,983,-119,-0.02905918278848825,-0.07057230105775718,-0.008302623653853786,0.9970487353482481,339,757,82
1093812,705,-916,340,1054,997,30,-0.023524100352585727,-0.08579377775648912,-0.001383770608975631,0.9960342010090685,-127,590,51
1093862,733,-872,363,794,976,230,-0.022140329743610097,-0.10931787810907485,-0.004151311826926893,0.9937515655004974,-21,127,65
1093912,766,-825,383,648,983,310,-0.01660524730770757,-0.10516656628214796,-0.0,0.9943159754817743,379,-629,106
1093962,790,-777,404,522,988,332,-0.006918853044878155,-0.08856131897444039,0.0,0.9960466968240248,315,-702,89
1094012,806,-727,434,397,990,356,0.002767541217951262,-0.07887492471161096,0.002767541217951262,0.9968768367671864,535,-407,1
1094062,826,-678,448,345,983,269,0.019372788525658834,-0.06642098923083029,0.001383770608975631,0.997602642555261,775,-525,48
1094112,829,-630,486,213,954,321,0.03874557705131767,-0.05673459496800087,0.009686394262829417,0.9975901662300818,659,-484,17
1094162,854,-580,474,255,937,79,0.05119951253209835,-0.04151311826926893,0.004151311826926893,0.9978166352282131,440,-321,-7
1094212,867,-542,491,221,861,42,0.06503721862185466,-0.03597803583336641,0.011070164871805049,0.9971725991929467,465,-111,-101
1094262,886,-499,476,244,814,-172,0.07472361288468407,-0.030442953397463883,0.005535082435902524,0.9967241198688469,313,-78,-152
1094312,904,-464,464,253,732,-286,0.08164246592956223,-0.02767541217951262,0.002767541217951262,0.9962735166776447,99,75,-94
1094362,927,-435,439,280,626,-387,0.08579377775648912,-0.031826724006439516,-0.002767541217951262,0.9958005965317027,-329,824,-42
1094412,944,-406,414,252,554,-420,0.04151311826926893,-0.06918853044878155,-0.009686394262829417,0.9966924209765442,-3419,2187,2
1094462,950,-385,414,124,519,-237,-0.037361806442342035,-0.116236731153953,-0.015221476698731942,0.9924018462281893,-1873,1057,119
1094512,949,-360,414,-39,563,-101,-0.0581183655769765,-0.12315558419883116,-0.012453935480780678,0.9906058031095649,-184,-383,46
1094562,956,-323,407,-87,669,-83,-0.07333984227570844,-0.10931787810907485,-0.01660524730770757,0.9911584811837881,-1030,-275,-32
1094612,947,-295,409,-193,740,-39,-0.09271263080136728,-0.10655033689112359,-0.01660524730770757,0.9898361781426901,-90,-153,-31
1094662,949,-249,392,-213,858,-125,-0.08717754836546475,-0.09271263080136728,-0.023524100352585727,0.9915901672835798,700,-509,21
1094712,943,-204,376,-259,939,-164,-0.07057230105775718,-0.08164246592956223,-0.02629164157053699,0.9938122597673466,529,-140,0
1094762,916,-151,382,-401,1033,-56,-0.05535082435902524,-0.0802586953205866,-0.023524100352585727,0.9949580115617015,978,-525,-77
1094812,896,-95,381,-465,1101,-8,-0.02905918278848825,-0.05950213618595213,-0.023524100352585727,0.9975277822635192,1175,-1198,4
1094862,876,-39,382,-492,1123,34,0.0,-0.030442953397463883,-0.023524100352585727,0.9992596475846712,1156,-766,-82
1094912,851,12,391,-515,1081,108,0.031826724006439516,-0.01660524730770757,-0.019372788525658834,0.9991676638410631,1021,-354,-41
1094962,832,64,394,-482,1037,92,0.04151311826926893,-0.019372788525658834,-0.022140329743610097,0.9987047420910476,-943,1612,-74
1095012,809,113,401,-505,989,101,0.015221476698731942,-0.06226967740390339,-0.024907870961561357,0.9976323931625747,-632,1523,-31
1095062,782,162,406,-576,980,82,0.01383770608975631,-0.08302623653853786,-0.024907870961561357,0.9961399298796241,658,-214,23
1095112,764,206,400,-577,940,8,0.02767541217951262,-0.07333984227570844,-0.022140329743610097,0.9966770514537358,64,218,0
1095162,737,252,393,-633,917,-61,0.024907870961561357,-0.08579377775648912,-0.022140329743610097,0.9957554074476707,35,575,-5
1095212,702,294,395,-725,874,-31,0.03321049461541514,-0.09132886019239164,-0.022140329743610097,0.9950205566430285,495,-436,58
1095262,664,335,397,-813,824,-10,0.04289688887824456,-0.07887492471161096,-0.01660524730770757,0.9958227095914991,163,-382,1
1095312,623,372,398,-874,760,4,0.047048200705171454,-0.07195607166673282,-0.01383770608975631,0.9962014396952412,131,-111,-23
1095362,578,409,398,-945,712,12,0.05119951253209835,-0.06503721862185466,-0.01383770608975631,0.9964724220973615,293,-458,-6
1095412,535,449,401,-972,685,22,0.05673459496800087,-0.05258328314107398,-0.015221476698731942,0.9968874012219396,210,-481,29
1095462,492,476,399,-980,594,14,0.06503721862185466,-0.037361806442342035,-0.012453935480780678,0.9971053881633267,144,-530,-36
1095513,447,509,405,-992,548,41,0.07057230105775718,-0.02629164157053699,-0.015221476698731942,0.9970439341142644,938,13,-49
1095562,398,536,409,-1007,479,57,0.09686394262829418,-0.02767541217951262,-0.017989017916683205,0.9947501411980749,1052,130,17
1095613,351,554,410,-1013,357,28,0.11346918993600175,-0.02629164157053699,-0.015221476698731942,0.9930769351696291,-117,-223,31
1095662,303,571,414,-1021,258,36,0.10793410750009921,-0.019372788525658834,-0.015221476698731942,0.9938527205527019,-127,-125,-12
1095713,254,582,414,-1028,158,14,0.10793410750009921,-0.019372788525658834,-0.01383770608975631,0.9938729503276919,14,115,0
1095762,203,589,418,-1036,63,14,0.1023990250641967,-0.020756559134634464,-0.012453935480780678,0.9944488445414541,-431,-12,6
1095812,155,593,422,-1033,-11,15,0.08856131897444039,-0.01660524730770757,-0.011070164871805049,0.9958707797666665,-487,-29,-3
1095862,103,591,422,-1050,-92,3,0.07887492471161096,-0.01660524730770757,-0.011070164871805049,0.996684736244766,-401,31,37
1095912,50,584,422,-1068,-164,-8,0.06642098923083029,-0.017989017916683205,-0.009686394262829417,0.9975824884139538,-608,-42,64
1095962,-3,575,421,-1085,-222,-17,0.05119951253209835,-0.01660524730770757,-0.009686394262829417,0.9985034048236944,-602,-140,45
1096012,-57,562,420,-1100,-266,-21,0.03597803583336641,-0.012453935480780678,-0.008302623653853786,0.9992404850030226,-635,-104,27
1096062,-97,580,428,-1048,-175,15,0.015221476698731942,-0.006918853044878155,-0.008302623653853786,0.9998257360961038,583,-1,68
1096112,-149,571,429,-1055,-203,31,0.060885906794927766,-0.008302623653853786,-0.005535082435902524,0.9980948530358473,3115,105,57
1096162,-202,560,433,-1062,-283,26,0.12177181358985553,-0.012453935480780678,-0.005535082435902524,0.992464552398979,670,247,96
1096212,-255,549,426,-1071,-372,-27,0.12038804298087989,-0.015221476698731942,-0.001383770608975631,0.9926092438282275,-254,-185,74
1096262,-308,530,426,-1080,-473,-32,0.12315558419883116,-0.008302623653853786,0.002767541217951262,0.9923487840657205,787,-190,-20
1096312,-361,505,420,-1085,-591,-75,0.13699329028858748,-0.008302623653853786,0.002767541217951262,0.9905333137113442,-193,222,-12
1096362,-416,473,414,-1097,-716,-92,0.12315558419883116,-0.012453935480780678,0.001383770608975631,0.992308261958242,-700,-158,29
1096412,-478,430,416,-1134,-857,-44,0.10931787810907485,-0.008302623653853786,0.002767541217951262,0.9939683137212166,-519,-234,24
1096462,-535,391,415,-1143,-922,-32,0.08856131897444039,-0.005535082435902524,0.002767541217951262,0.9960515028649584,-1013,-124,54
1096512,-593,346,408,-1147,-984,-56,0.06226967740390339,0.002767541217951262,0.004151311826926893,0.998046889981496,-1034,-636,37
1096562,-642,304,417,-1099,-984,16,0.031826724006439516,0.022140329743610097,0.008302623653853786,0.9992136567713257,-1033,-586,-1
1096612,-695,259,420,-1061,-980,41,0.006918853044878155,0.034594265224390776,0.008302623653853786,0.9993430005391494,-504,-415,8
1096662,-747,211,419,-1023,-978,30,0.009686394262829417,0.049815741923122714,0.009686394262829417,0.9986644778848494,890,-798,42
1096712,-792,170,423,-942,-944,29,0.023524100352585727,0.06780475983980593,0.009686394262829417,0.9973742051065151,155,-394,10
1096762,-839,123,420,-876,-957,-12,0.022140329743610097,0.07610738349365971,0.009686394262829417,0.9968067243667542,-91,-295,2
1096812,-874,81,428,-768,-941,17,0.022140329743610097,0.08856131897444039,0.009686394262829417,0.9957775215109732,407,-451,-3
1096862,-909,35,432,-672,-954,15,0.02905918278848825,0.09409640141034291,0.009686394262829417,0.9950917570271969,133,126,-34
1096912,-941,-8,431,-589,-960,-14,0.02905918278848825,0.08994508958341602,0.008302623653853786,0.9954880768728267,-28,17,20
1096962,-970,-54,425,-511,-973,-64,0.02905918278848825,0.09132886019239164,0.008302623653853786,0.9953620796635194,123,-141,6
1097012,-993,-101,424,-421,-984,-71,0.02905918278848825,0.09132886019239164,0.008302623653853786,0.9953620796635194,-35,207,-21
1097062,-1012,-150,421,-334,-1008,-73,0.02905918278848825,0.0844100071475135,0.009686394262829417,0.9959601841214372,32,249,7
1097112,-1027,-200,417,-257,-1030,-74,0.02767541217951262,0.0802586953205866,0.009686394262829417,0.9963427056752694,-143,107,16
1097162,-1041,-250,414,-194,-1042,-66,0.023524100352585727,0.07333984227570844,0.009686394262829417,0.9969824762771714,-173,321,37
1097212,-1051,-301,413,-132,-1055,-46,0.020756559134634464,0.08164246592956223,0.012453935480780678,0.9963676894103257,-50,-1488,65
1097262,-1057,-352,411,-44,-1060,-35,0.015221476698731942,0.12315558419883116,0.015221476698731942,0.992153876863294,-341,-1290,31
1097312,-1059,-403,412,72,-1056,-22,0.008302623653853786,0.13699329028858748,0.015221476698731942,0.9904202196560201,159,98,6
1097362,-1054,-455,412,198,-1058,-20,0.01383770608975631,0.13699329028858748,0.015221476698731942,0.9903583507767227,161,-417,28
1097412,-1043,-507,409,325,-1062,-39,0.011070164871805049,0.14944722576936814,0.015221476698731942,0.9885905546820992,-314,-307,-19
1097462,-1023,-561,404,474,-1069,-68,0.006918853044878155,0.14529591394244126,0.015221476698731942,0.9892469527429862,40,727,-46
1097512,-996,-615,397,613,-1079,-82,0.011070164871805049,0.12453935480780678,0.012453935480780678,0.9920747451905058,93,867,-31
1097562,-970,-664,399,690,-1061,-46,0.006918853044878155,0.10101525445522107,0.012453935480780678,0.994782864413602,-121,767,-32
1097612,-933,-717,397,786,-1066,-28,0.006918853044878155,0.0802586953205866,0.011070164871805049,0.9966885786180615,123,945,-21
1097662,-907,-770,400,784,-1069,5,0.009686394262829417,0.04843197131414709,0.008302623653853786,0.9987450046740024,122,1084,12
1097712,-872,-821,409,795,-1063,62,0.006918853044878155,0.024907870961561357,0.011070164871805049,0.9996045112375277,-388,554,8
1097762,-834,-873,416,798,-1054,84,-0.002767541217951262,0.019372788525658834,0.012453935480780678,0.999730931436748,-17,-703,8
1097812,-796,-924,423,801,-1035,90,-0.001383770608975631,0.04289688887824456,0.012453935480780678,0.9990009217185487,106,-923,-49
1097862,-758,-974,427,829,-1020,63,-0.006918853044878155,0.05258328314107398,0.012453935480780678,0.9985149109040333,-491,150,-58
1097912,-718,-1022,430,858,-994,24,-0.019372788525658834,0.04566443009619582,0.01383770608975631,0.9986731060656951,-282,-34,-76
1097962,-687,-1087,398,869,-1026,-177,-0.023524100352585727,0.05119951253209835,0.009686394262829417,0.9983643625376769,-540,-262,-75
1098012,-646,-1137,386,898,-992,-204,-0.047048200705171454,0.05119951253209835,0.008302623653853786,0.9975450582140858,-1114,217,-50
1098062,-600,-1188,365,945,-944,-249,-0.06780475983980593,0.04566443009619582,0.006918853044878155,0.9966290201672834,-524,243,18
1098112,-555,-1232,358,977,-860,-160,-0.08164246592956223,0.03874557705131767,0.008302623653853786,0.9958736639033905,-693,166,58
1098162,-513,-1270,380,956,-738,82,-0.0982477132372698,0.030442953397463883,0.012453935480780678,0.9946182749794654,-366,9,61
1098212,-465,-1304,385,988,-627,135,-0.1023990250641967,0.031826724006439516,0.01383770608975631,0.9941378260558711,50,-72,64
1098262,-421,-1331,411,981,-512,243,-0.0982477132372698,0.02905918278848825,0.015221476698731942,0.9946211627481201,161,21,54
1098313,-376,-1353,438,979,-412,285,-0.0982477132372698,0.02629164157053699,0.020756559134634464,0.9945980603641171,-568,15,1
1098362,-346,-1399,436,926,-432,172,-0.11900427237190427,0.023524100352585727,0.019372788525658834,0.9924259644550697,-1351,-394,-90
1098412,-299,-1418,441,949,-320,82,-0.14252837272448998,0.03597803583336641,0.017989017916683205,0.9889730224533302,-311,-444,-96
1098462,-250,-1431,443,979,-199,-7,-0.14391214333346564,0.037361806442342035,0.015221476698731942,0.9887677670047922,154,318,-57
1098512,-202,-1442,433,1004,-94,-111,-0.14252837272448998,0.02905918278848825,0.01383770608975631,0.9892672767024833,-263,189,-38
1098562,-151,-1443,426,1028,40,-157,-0.15221476698731942,0.02767541217951262,0.012453935480780678,0.9878813874968648,-366,-54,-32
1098612,-99,-1438,418,1054,193,-172,-0.1563660788142463,0.02767541217951262,0.012453935480780678,0.98723280964927,52,183,-33
1098662,-46,-1424,409,1078,349,-179,-0.14944722576936814,0.022140329743610097,0.012453935480780678,0.9884433377790172,629,196,-32
1098712,8,-1403,400,1099,498,-162,-0.1286906666347337,0.020756559134634464,0.012453935480780678,0.9913893165981964,767,131,-6
1098762,63,-1374,393,1117,627,-133,-0.10931787810907485,0.015221476698731942,0.012453935480780678,0.9938122597673466,959,206,76
1098812,119,-1340,388,1131,737,-77,-0.08302623653853786,0.012453935480780678,0.015221476698731942,0.9963532757934794,1023,211,92
1098862,168,-1307,385,1140,807,-27,-0.06226967740390339,0.006918853044878155,0.01660524730770757,0.9978972304352823,489,401,103
1098913,267,-1285,292,1257,804,-220,-0.06226967740390339,0.002767541217951262,0.012453935480780678,0.9979778191336024,-756,316,129
1098962,319,-1250,275,1197,821,-194,-0.07057230105775718,-0.008302623653853786,0.009686394262829417,0.9974250801589365,151,393,165
1099012,363,-1204,263,1099,874,-92,-0.06226967740390339,-0.022140329743610097,0.012453935480780678,0.9977360335108172,151,-19,176
1099062,407,-1157,260,1029,939,32,-0.06226967740390339,-0.01660524730770757,0.015221476698731942,0.9978051210957848,-281,-609,168
1099112,458,-1108,264,1015,1016,132,-0.06365344801287903,-0.005535082435902524,0.01660524730770757,0.997818554237367,443,16,54
1099162,509,-1055,273,1006,1084,223,-0.04843197131414709,-0.008302623653853786,0.017989017916683205,0.99862996441599,671,164,-10
1099212,494,-936,236,839,1277,207,-0.04566443009619582,-0.019372788525658834,0.023524100352585727,0.9984918986107655,18,269,-79
1099262,598,-1007,478,769,992,841,-0.020756559134634464,-0.031826724006439516,0.031826724006439516,0.9987708869059642,889,-180,-183
1099312,642,-965,532,781,964,873,0.004151311826926893,-0.019372788525658834,0.03874557705131767,0.999052672251977,165,-290,-246
1099362,689,-919,569,831,927,742,-0.005535082435902524,-0.01383770608975631,0.03597803583336641,0.9992414431408329,-1263,407,-154
1099412,741,-871,593,891,931,521,-0.022140329743610097,-0.037361806442342035,0.04151311826926893,0.9981936496641175,944,2316,0
