timestamp,motor.m1,motor.m2,motor.m3,motor.m4
1090915,48177.0,46866.0,50538.0,42537.0
1090965,50703.0,42382.0,49515.0,43058.0
1091015,49963.0,43204.0,49412.0,41057.0
1091065,49619.0,38691.0,48022.0,42986.0
1091115,50508.0,43127.0,46679.0,37798.0
1091165,45311.0,35647.0,50218.0,42660.0
1091215,47381.0,36376.0,48661.0,43675.0
1091265,50232.0,38185.0,46218.0,42189.0
1091315,45090.0,42902.0,49620.0,43423.0
1091365,49953.0,39601.0,49565.0,44483.0
1091415,50825.0,42436.0,49896.0,43610.0
1091465,50300.0,41454.0,51692.0,45577.0
1091515,50889.0,43075.0,51429.0,43703.0
1091565,49447.0,41318.0,52059.0,44976.0
1091615,45667.0,46066.0,55473.0,39092.0
1091665,51931.0,34685.0,49489.0,48504.0
1091715,46932.0,43237.0,52897.0,41172.0
1091765,48073.0,45812.0,51719.0,37462.0
1091815,48125.0,38701.0,51526.0,45296.0
1091865,47085.0,41614.0,52719.0,44306.0
1091915,49012.0,47668.0,53145.0,40283.0
1091965,45601.0,42821.0,54521.0,44357.0
1092015,47712.0,41003.0,50277.0,43306.0
1092065,45219.0,42719.0,48555.0,36837.0
1092115,43602.0,40239.0,49106.0,37959.0
1092165,32008.0,42936.0,55711.0,35508.0
1092215,47976.0,38360.0,46472.0,40804.0
1092265,45485.0,36574.0,49501.0,43643.0
1092315,41655.0,43853.0,53096.0,38531.0
1092365,52395.0,48822.0,51385.0,41734.0
1092415,49210.0,44032.0,57053.0,50409.0
1092465,49754.0,48811.0,56343.0,45466.0
1092515,50990.0,47806.0,54307.0,44093.0
1092565,48512.0,43265.0,54806.0,46760.0
1092615,49061.0,46751.0,53238.0,41648.0
1092665,42411.0,38723.0,48130.0,35580.0
1092715,47010.0,34745.0,40309.0,36035.0
1092765,37386.0,38587.0,47435.0,32933.0
1092815,33245.0,36811.0,51422.0,38521.0
1092865,48408.0,42688.0,41511.0,35159.0
1092915,45909.0,45168.0,47580.0,36450.0
1092965,56939.0,58905.0,62416.0,55143.0
1093015,59918.0,59324.0,65535.0,59375.0
1093065,59093.0,57565.0,60806.0,49826.0
1093115,54815.0,51151.0,53622.0,43368.0
1093165,46061.0,41554.0,49354.0,39693.0
1093215,42199.0,40030.0,44594.0,31009.0
1093265,41865.0,40633.0,36648.0,20936.0
1093315,44355.0,39815.0,35009.0,20520.0
1093367,25290.0,24495.0,52833.0,41887.0
1093415,43328.0,37747.0,44787.0,36196.0
1093467,51829.0,51154.0,45520.0,32424.0
1093515,44923.0,46713.0,55536.0,44191.0
1093565,52774.0,47136.0,52278.0,47433.0
1093617,55659.0,54670.0,53291.0,43311.0
1093665,52996.0,54826.0,57926.0,47311.0
1093715,58361.0,57566.0,60286.0,51508.0
1093765,58298.0,55198.0,56754.0,48351.0
1093815,52601.0,49088.0,55123.0,45559.0
1093865,49603.0,44370.0,49575.0,40235.0
1093915,47052.0,37671.0,43198.0,35073.0
1093965,43175.0,35778.0,43076.0,32682.0
1094015,40212.0,35070.0,40754.0,28250.0
1094065,43385.0,35332.0,39333.0,30207.0
1094115,36876.0,34401.0,40881.0,22813.0
1094165,41534.0,37641.0,45687.0,33696.0
1094215,42696.0,39103.0,44624.0,32656.0
1094265,48251.0,43303.0,47425.0,41135.0
1094316,50338.0,47114.0,53074.0,45523.0
1094365,61206.0,56365.0,46609.0,43674.0
1094415,44702.0,51150.0,63610.0,55659.0
1094465,55100.0,52768.0,55728.0,45957.0
1094515,56290.0,49089.0,47339.0,42770.0
1094565,48640.0,42280.0,52485.0,48462.0
1094615,50064.0,47051.0,48743.0,42600.0
1094665,54892.0,48743.0,48914.0,46473.0
1094715,53223.0,51578.0,54185.0,48881.0
1094765,52439.0,49535.0,50377.0,46623.0
1094815,53062.0,45630.0,46627.0,47351.0
1094865,49910.0,46039.0,47469.0,45640.0
1094915,58049.0,43932.0,27106.0,42778.0
1094965,38925.0,44063.0,52682.0,43422.0
1095015,45182.0,45643.0,47579.0,40713.0
1095065,52987.0,43566.0,37942.0,42499.0
1095115,44759.0,48782.0,45103.0,48412.0
1095165,50340.0,50459.0,50345.0,44211.0
1095215,53203.0,45400.0,46692.0,47701.0
1095265,50161.0,45700.0,48676.0,45980.0
1095315,50165.0,46151.0,47990.0,44402.0
1095365,50367.0,45856.0,47473.0,43999.0
1095415,49557.0,45212.0,47797.0,43720.0
1095465,47465.0,37285.0,50040.0,51148.0
1095515,49050.0,47458.0,44620.0,43036.0
1095565,48530.0,45392.0,46238.0,41340.0
1095615,48487.0,39072.0,48056.0,47144.0
1095665,50310.0,40406.0,48907.0,41931.0
1095715,48762.0,44749.0,46404.0,43955.0
1095765,48076.0,41436.0,48004.0,45403.0
1095815,48784.0,42480.0,46890.0,44040.0
1095865,49623.0,42345.0,46847.0,43984.0
1095915,49044.0,42648.0,48262.0,43992.0
1095965,49523.0,41858.0,48392.0,45106.0
1096015,49104.0,42223.0,48926.0,45094.0
1096065,47106.0,36544.0,49962.0,47653.0
1096115,55122.0,50150.0,38110.0,31048.0
1096165,42455.0,36033.0,51947.0,45446.0
1096215,48249.0,35845.0,50498.0,48751.0
1096265,52258.0,44137.0,45623.0,41845.0
1096315,48464.0,42761.0,52156.0,45878.0
1096365,50745.0,41262.0,51720.0,48387.0
1096416,50701.0,43294.0,49699.0,44112.0
1096465,48451.0,41645.0,51373.0,44431.0
1096515,50682.0,40866.0,51197.0,46863.0
1096565,48372.0,38799.0,50094.0,44656.0
1096615,45252.0,36551.0,51490.0,44557.0
1096665,52858.0,42506.0,43817.0,38655.0
1096715,46565.0,38034.0,50389.0,42812.0
1096765,48159.0,38178.0,50770.0,44734.0
1096815,49813.0,39783.0,47312.0,41490.0
1096865,45695.0,39854.0,50478.0,40949.0
1096915,47150.0,39231.0,50763.0,42487.0
1096965,49824.0,41140.0,50437.0,43707.0
1097015,48882.0,41994.0,51972.0,43730.0
1097065,49849.0,42578.0,51737.0,43348.0
1097115,49983.0,40900.0,52056.0,45163.0
1097165,41977.0,48978.0,57360.0,35952.0
1097215,52651.0,36410.0,49467.0,47567.0
1097265,48484.0,37674.0,53237.0,46300.0
1097315,46518.0,46195.0,54033.0,36795.0
1097365,50247.0,38824.0,50962.0,43939.0
1097415,48044.0,39078.0,52422.0,46352.0
1097465,47627.0,45590.0,54735.0,41915.0
1097515,50297.0,45757.0,53895.0,43661.0
1097565,48079.0,43672.0,54069.0,44205.0
1097615,49402.0,44680.0,52389.0,42244.0
1097665,47449.0,45290.0,52075.0,38659.0
1097715,36110.0,42934.0,56560.0,37427.0
1097765,47286.0,37705.0,48117.0,40633.0
1097815,45768.0,36881.0,48100.0,40520.0
1097865,40593.0,41081.0,52224.0,36970.0
1097915,45393.0,41362.0,49809.0,38579.0
1097966,50985.0,47077.0,54443.0,46183.0
1098015,49862.0,48941.0,58427.0,48703.0
1098066,54465.0,53612.0,58927.0,47879.0
1098115,52786.0,49667.0,58795.0,48960.0
1098165,47561.0,44149.0,53625.0,40029.0
1098215,47171.0,41322.0,49625.0,37315.0
1098266,41656.0,37409.0,47461.0,31768.0
1098315,36612.0,44020.0,40956.0,26024.0
1098366,39557.0,32480.0,48204.0,38034.0
1098415,46526.0,40238.0,44401.0,34604.0
1098466,46016.0,46981.0,49360.0,31429.0
1098515,47858.0,46871.0,52707.0,38858.0
1098565,50665.0,46663.0,52904.0,42707.0
1098615,50814.0,48962.0,54185.0,42089.0
1098665,53776.0,50547.0,52722.0,41572.0
1098715,52422.0,49170.0,54595.0,43337.0
1098765,53455.0,49484.0,54132.0,40842.0
1098815,51446.0,46574.0,54760.0,41597.0
1098865,53613.0,50009.0,53447.0,30281.0
1098915,51628.0,54295.0,56713.0,54234.0
1098965,59872.0,58422.0,61062.0,46460.0
1099015,56815.0,58395.0,60658.0,49349.0
1099065,57036.0,49005.0,58924.0,49434.0
1099115,54830.0,51192.0,56064.0,41971.0
1099165,53488.0,47640.0,52797.0,40679.0
1099215,44095.0,46781.0,59438.0,45228.0
1099265,43062.0,32504.0,24864.0,6211.0
1099315,34839.0,23616.0,28692.0,14040.0
1099365,19607.0,0.0,35637.0,45265.0
1099415,16181.0,23526.0,40538.0,20698.0
1099465,39969.0,46941.0,27082.0,0.0
1099515,48546.0,45977.0,26508.0,625.0
1099565,29357.0,20991.0,51601.0,44793.0
1099615,36721.0,29313.0,55274.0,49265.0
1099665,57347.0,54922.0,41364.0,30036.0
1099715,52610.0,49560.0,56139.0,47761.0
1099765,51289.0,47434.0,61262.0,55148.0
1099815,60631.0,58610.0,57859.0,45545.0
1099865,61177.0,55095.0,59909.0,51641.0
1099915,64533.0,56273.0,46781.0,48709.0
1099965,63871.0,33180.0,62448.0,49966.0
1100015,62130.0,60183.0,65535.0,55772.0
1100065,61571.0,61181.0,65535.0,52625.0
1100115,61063.0,56735.0,65535.0,56622.0
1100165,56861.0,61801.0,56911.0,61821.0
1100215,57980.0,56554.0,61603.0,51621.0
1100265,57248.0,62813.0,62559.0,49013.0
1100315,63392.0,61352.0,63822.0,57734.0
1100365,60265.0,57020.0,43744.0,65535.0
1100415,47055.0,50739.0,62282.0,53991.0
1100465,59469.0,30339.0,36927.0,56932.0
1100515,43771.0,36973.0,46024.0,43521.0
1100565,38503.0,46248.0,39122.0,44478.0
1100615,45351.0,41820.0,41408.0,31325.0
1100665,43305.0,31945.0,40430.0,38376.0
1100715,37520.0,37096.0,41372.0,27469.0
1100765,39827.0,37680.0,42073.0,30347.0
1100815,37677.0,35547.0,43635.0,32036.0
1100865,45144.0,38387.0,47377.0,42039.0
1100915,51228.0,47397.0,42270.0,34446.0
1100965,44441.0,45742.0,49342.0,38356.0
1101015,48755.0,46578.0,50515.0,43507.0
1101065,56185.0,50111.0,46060.0,47752.0
1101115,49583.0,54625.0,49238.0,45727.0
1101165,52237.0,45031.0,51887.0,52643.0
1101215,56281.0,50196.0,43474.0,44482.0
1101265,50144.0,47004.0,50304.0,48660.0
1101315,51627.0,44356.0,46907.0,45327.0
1101365,47662.0,43445.0,48094.0,43357.0
1101415,47160.0,41776.0,47021.0,42488.0
1101465,48345.0,39699.0,47286.0,42534.0
1101515,47897.0,43013.0,47329.0,40317.0
1101565,48434.0,40742.0,47215.0,42892.0
1101617,44545.0,35007.0,51637.0,48669.0
1101665,58286.0,51191.0,28879.0,28804.0
1101716,44479.0,41213.0,51613.0,43260.0
1101765,45655.0,33785.0,52293.0,49403.0
1101816,53750.0,45310.0,43161.0,41138.0
1101865,50470.0,48616.0,47609.0,39850.0
1101916,50599.0,36189.0,54165.0,46637.0
1101965,52653.0,43837.0,48304.0,43860.0
1102015,46852.0,44957.0,51866.0,44512.0
1102065,49691.0,46496.0,50487.0,40875.0
1102115,50227.0,46305.0,50394.0,40627.0
1102165,43935.0,32850.0,54263.0,50471.0
1102215,52098.0,43660.0,45218.0,39747.0
1102265,47564.0,40724.0,49171.0,41509.0
1102315,45060.0,37665.0,51321.0,44346.0
1102365,50441.0,40635.0,46995.0,41680.0
1102415,48725.0,43025.0,49395.0,40302.0
1102465,46956.0,40505.0,51899.0,43463.0
1102515,49531.0,41312.0,50776.0,44356.0
1102565,49876.0,42899.0,51547.0,44161.0
1102615,49599.0,42438.0,52029.0,44088.0
1102665,50382.0,40161.0,51534.0,46174.0
1102715,49324.0,43110.0,51203.0,41988.0
1102765,50728.0,39997.0,51097.0,43952.0
1102815,50077.0,34105.0,51730.0,48730.0
1102865,43038.0,48507.0,54704.0,42595.0
1102915,51466.0,44558.0,52731.0,42418.0
1102965,49843.0,40842.0,54517.0,47413.0
1103015,48554.0,43915.0,55573.0,38268.0
1103065,47862.0,45572.0,51978.0,40879.0
1103115,45119.0,38974.0,51343.0,41771.0
1103165,43548.0,39972.0,50593.0,38511.0
1103215,47146.0,42755.0,51215.0,39715.0
1103265,45919.0,41475.0,51280.0,39367.0
1103315,44320.0,41193.0,52821.0,40392.0
1103365,51643.0,34340.0,50634.0,39052.0
1103415,43583.0,40961.0,51621.0,38759.0
1103465,44288.0,43593.0,51695.0,36766.0
1103515,46388.0,39546.0,50919.0,42828.0
1103565,47742.0,42624.0,53132.0,39298.0
1103615,46816.0,45936.0,52620.0,38988.0
1103665,49105.0,43925.0,53408.0,38389.0
1103715,46533.0,41756.0,53145.0,43905.0
1103765,47295.0,44412.0,52192.0,41154.0
1103815,47777.0,44234.0,51512.0,40982.0
1103865,47882.0,47321.0,51648.0,37004.0
1103915,42096.0,38346.0,54535.0,45574.0
1103965,50032.0,44151.0,50486.0,35844.0
1104015,45842.0,46024.0,51439.0,36619.0
1104065,46266.0,40726.0,52840.0,40239.0
1104115,48752.0,44153.0,49458.0,38605.0
1104165,48345.0,44515.0,51984.0,36821.0
1104215,46509.0,43644.0,51580.0,39551.0
1104265,49484.0,43011.0,50373.0,37811.0
1104315,46858.0,45739.0,50080.0,36102.0
1104365,47279.0,43661.0,49693.0,37173.0
1104415,52277.0,50882.0,44564.0,26490.0
1104465,38806.0,38145.0,54885.0,42470.0
1104515,46811.0,40193.0,49289.0,39276.0
1104565,49673.0,47061.0,46467.0,30357.0
1104615,44293.0,41765.0,51766.0,37713.0
1104665,47350.0,41028.0,49432.0,39381.0
1104715,47951.0,45744.0,48896.0,35395.0
1104765,46768.0,45913.0,50999.0,37127.0
1104815,48102.0,43612.0,50091.0,41329.0
1104865,47219.0,47272.0,50748.0,39836.0
