Timestamp,stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.vx,stateEstimateZ.vy,stateEstimateZ.vz,stateEstimateZ.qw,stateEstimateZ.qx,stateEstimateZ.qy,stateEstimateZ.qz,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw
189025,-686,858,432,-183,984,77,-0.006918853044878155,0.1563660788142463,-0.020756559134634464,0.987456806205563,110,-471,-11
189075,-690,906,435,-22,972,32,0.001383770608975631,0.16328493185912446,-0.022140329743610097,0.9863295199909141,694,189,-20
189125,-686,953,436,132,952,-3,0.019372788525658834,0.15359853759629505,-0.02629164157053699,0.9875935064066319,522,594,36
189175,-678,997,438,267,911,-4,0.030442953397463883,0.13699329028858748,-0.02905918278848825,0.9896775378374574,423,734,68
189225,-661,1042,438,393,873,-18,0.04151311826926893,0.11762050176292864,-0.02905918278848825,0.9917649129064124,546,900,138
189275,-639,1083,441,497,815,1,0.05535082435902524,0.09271263080136728,-0.02629164157053699,0.9938055161429685,473,1023,172
189325,-621,1118,443,540,733,26,0.06642098923083029,0.06365344801287903,-0.02629164157053699,0.995412095731811,280,931,174
189375,-595,1152,445,578,661,41,0.07887492471161096,0.05535082435902524,-0.020756559134634464,0.9951302416002664,913,-1200,224
189425,-566,1182,449,633,568,38,0.1023990250641967,0.08717754836546475,-0.015221476698731942,0.9907990822432159,521,-833,95
189475,-536,1208,449,699,464,5,0.10931787810907485,0.09132886019239164,-0.01383770608975631,0.9897055919372495,56,705,-25
189525,-503,1228,448,757,353,-16,0.1120854193270261,0.07610738349365971,-0.015221476698731942,0.9906628243752481,229,27,63
189575,-467,1243,446,806,243,-31,0.11485296054497737,0.07749115410263534,-0.012453935480780678,0.990277142006689,-158,-150,5
189625,-423,1254,444,880,134,-45,0.10655033689112359,0.07333984227570844,-0.011070164871805049,0.9915370616840671,-376,477,-3
189675,-379,1261,444,932,51,-26,0.09548017201931853,0.060885906794927766,-0.009686394262829417,0.9935203152785079,-354,346,65
189725,-331,1261,443,990,-41,-21,0.08579377775648912,0.05396705375004961,-0.006918853044878155,0.9948261728967291,-505,286,98
189775,-285,1261,446,1013,-90,9,0.06780475983980593,0.0401293476602933,-0.004151311826926893,0.9968825992109308,-576,683,93
189826,-235,1256,448,1036,-143,27,0.05673459496800087,0.020756559134634464,-0.001383770608975631,0.9981725482929337,-314,773,120
189875,-186,1251,451,1030,-173,51,0.04566443009619582,0.001383770608975631,0.004151311826926893,0.9989472516669772,-486,696,99
189926,-136,1243,455,1013,-200,59,0.04289688887824456,-0.022140329743610097,0.006918853044878155,0.9988101882720035,1376,1371,88
189975,-110,1221,442,902,-292,24,0.0982477132372698,-0.06780475983980593,0.008302623653853786,0.9928146694258582,2393,1775,225
190025,-69,1203,444,814,-412,1,0.13560951967961185,-0.09963148384624543,0.011070164871805049,0.9856779783725369,-94,353,292
190075,-31,1179,443,719,-538,-31,0.12038804298087989,-0.10101525445522107,0.015221476698731942,0.987456806205563,-630,-228,192
190125,2,1149,441,623,-655,-48,0.116236731153953,-0.1023990250641967,0.017989017916683205,0.9877650820063133,263,423,128
190175,31,1113,439,520,-773,-66,0.116236731153953,-0.11346918993600175,0.020756559134634464,0.9865003449157034,-600,240,128
190225,54,1072,435,407,-883,-77,0.09132886019239164,-0.11346918993600175,0.020756559134634464,0.9891172566910945,-1297,-351,86
190275,69,1024,442,286,-969,-39,0.06226967740390339,-0.10516656628214796,0.015221476698731942,0.9923864102553734,-955,-351,98
190325,81,974,440,184,-1023,-34,0.037361806442342035,-0.09686394262829418,0.015221476698731942,0.9944796522226975,-1081,-322,25
190375,69,968,413,38,-909,-101,0.0,-0.08994508958341602,0.01660524730770757,0.9958082880864575,-1301,-556,5
190425,69,925,406,-41,-887,-99,-0.023524100352585727,-0.07333984227570844,0.020756559134634464,0.9968134476874126,-33,-964,-83
190475,66,884,400,-109,-848,-87,-0.017989017916683205,-0.05396705375004961,0.023524100352585727,0.998103486140858,788,443,-109
190525,59,844,396,-180,-828,-52,0.008302623653853786,-0.09132886019239164,0.02629164157053699,0.995439026419975,1249,2347,-100
190575,47,804,393,-298,-847,-32,0.03321049461541514,-0.13284197846166057,0.02905918278848825,0.9901543494331864,370,364,-23
190625,30,759,394,-434,-898,3,0.034594265224390776,-0.1286906666347337,0.03597803583336641,0.990427952994192,-144,-449,-97
190675,22,726,411,-518,-893,66,0.034594265224390776,-0.12038804298087989,0.031826724006439516,0.9916133397448,421,216,-146
190725,-6,681,414,-643,-933,66,0.04566443009619582,-0.12453935480780678,0.031826724006439516,0.9906521935407314,336,-165,-78
190775,-34,640,421,-736,-956,69,0.04566443009619582,-0.1120854193270261,0.02905918278848825,0.9922233531286893,-269,-782,-49
190825,-67,596,431,-805,-973,89,0.03874557705131767,-0.08994508958341602,0.022140329743610097,0.9949464643475225,-23,-574,-19
190875,-105,550,432,-857,-987,61,0.0401293476602933,-0.07749115410263534,0.017989017916683205,0.9960226662715032,170,-300,-82
190925,-147,502,434,-910,-1016,39,0.03874557705131767,-0.06503721862185466,0.015221476698731942,0.9970141659475071,-280,-618,-12
190975,-187,455,438,-928,-1025,39,0.030442953397463883,-0.04151311826926893,0.012453935480780678,0.998596408510987,-256,-941,-34
191025,-231,404,438,-939,-1043,26,0.024907870961561357,-0.019372788525658834,0.011070164871805049,0.9994407158399208,-31,-597,-7
191075,-275,355,442,-932,-1043,37,0.023524100352585727,-0.009686394262829417,0.006918853044878155,0.9996523995576312,-32,-131,30
191125,-319,305,445,-924,-1050,36,0.020756559134634464,-0.001383770608975631,0.005535082435902524,0.9997682797999844,-52,-630,69
191175,-363,255,446,-900,-1047,22,0.01660524730770757,0.019372788525658834,0.004151311826926893,0.999665807876165,-133,-721,9
191225,-404,205,446,-859,-1048,6,0.01383770608975631,0.034594265224390776,0.005535082435902524,0.999290306950981,77,-403,45
191275,-438,148,446,-778,-1075,-8,0.017989017916683205,0.04566443009619582,0.009686394262829417,0.9987478805106762,53,-328,28
191325,-474,94,444,-718,-1088,-32,0.01660524730770757,0.05396705375004961,0.011070164871805049,0.9983432647747468,-216,-250,-11
191375,-506,41,444,-650,-1089,-32,0.011070164871805049,0.060885906794927766,0.009686394262829417,0.9980363378002103,-42,-200,-18
191425,-535,-10,443,-575,-1085,-26,0.011070164871805049,0.06642098923083029,0.009686394262829417,0.9976832550491634,114,-85,33
191475,-560,-63,442,-499,-1086,-19,0.011070164871805049,0.06780475983980593,0.009686394262829417,0.9975901662300818,-102,7,29
191525,-583,-117,441,-427,-1088,-21,0.006918853044878155,0.06780475983980593,0.009686394262829417,0.9976275947375326,-231,100,2
191575,-602,-170,440,-356,-1085,-21,-0.001383770608975631,0.06503721862185466,0.009686394262829417,0.9978348656661682,-359,138,6
191625,-617,-224,439,-287,-1076,-19,-0.008302623653853786,0.07749115410263534,0.011070164871805049,0.9968970051745643,-22,-1596,29
191675,-629,-277,438,-184,-1060,-27,-0.012453935480780678,0.12315558419883116,0.012453935480780678,0.9922310724134403,-393,-1367,33
191725,-639,-325,436,-67,-1026,-32,-0.02629164157053699,0.13699329028858748,0.015221476698731942,0.9901060017223121,-478,58,-11
191775,-639,-375,436,67,-989,-36,-0.03321049461541514,0.1383770608975631,0.017989017916683205,0.9896591571339826,-179,-461,25
191825,-631,-423,432,212,-949,-64,-0.04289688887824456,0.15359853759629505,0.017989017916683205,0.9870378621953872,-562,-485,-5
191875,-621,-467,433,343,-885,-61,-0.05673459496800087,0.15774984942322193,0.019372788525658834,0.9856575804028028,-461,-34,-25
191925,-600,-510,429,497,-822,-80,-0.06642098923083029,0.1563660788142463,0.020756559134634464,0.9852446735906494,-267,127,-36
191975,-571,-549,425,651,-749,-89,-0.07333984227570844,0.14806345516039252,0.020756559134634464,0.9860363309908166,-389,683,-55
192025,-535,-584,420,790,-668,-96,-0.0802586953205866,0.12453935480780678,0.022140329743610097,0.988715478147448,-160,1185,-62
192075,-496,-621,407,888,-605,-120,-0.08302623653853786,0.09409640141034291,0.022140329743610097,0.9918479304241727,-128,1125,-55
192125,-467,-639,409,900,-474,-51,-0.08717754836546475,0.06226967740390339,0.023524100352585727,0.993966387278565,-13,940,-49
192175,-425,-662,407,928,-394,-24,-0.09132886019239164,0.04289688887824456,0.023524100352585727,0.9946182749794654,-896,238,31
192225,-379,-679,411,958,-281,20,-0.12453935480780678,0.0401293476602933,0.02629164157053699,0.9910541529825405,-1501,-139,14
192275,-337,-692,412,957,-154,28,-0.14529591394244126,0.037361806442342035,0.02767541217951262,0.9882951301972958,-55,242,-34
192325,-298,-698,417,926,-17,48,-0.14114460211551436,0.02629164157053699,0.02905918278848825,0.9892130785492299,17,153,-19
192375,-256,-698,416,925,106,21,-0.14806345516039252,0.023524100352585727,0.023524100352585727,0.9884181537442387,-493,-194,-71
192425,-212,-690,417,928,249,11,-0.15083099637834377,0.023524100352585727,0.020756559134634464,0.9880616339515506,604,299,-62
192475,-168,-677,416,922,371,-2,-0.1259231254167824,0.008302623653853786,0.020756559134634464,0.9917880812848188,1043,714,-130
192527,-125,-655,427,900,493,70,-0.10378279567317232,-0.008302623653853786,0.022140329743610097,0.9943188641283878,573,367,-169
192575,-84,-634,430,865,561,71,-0.08717754836546475,-0.017989017916683205,0.017989017916683205,0.9958678956215897,774,324,-221
192625,-45,-612,424,828,593,15,-0.06226967740390339,-0.02905918278848825,0.012453935480780678,0.9975584948576798,999,529,-182
192675,-13,-591,420,794,603,-28,-0.04151311826926893,-0.0401293476602933,0.008302623653853786,0.9982972317443255,579,379,-159
192725,22,-563,428,724,619,40,-0.02629164157053699,-0.05119951253209835,0.008302623653853786,0.9983077811679444,-337,1004,-106
192775,59,-533,420,663,626,-30,-0.047048200705171454,-0.09132886019239164,-0.002767541217951262,0.994704904392238,-1614,2000,-197
192827,88,-502,424,544,677,-2,-0.07610738349365971,-0.13145820785268494,-0.011070164871805049,0.9883338794231534,-121,376,-89
192875,109,-469,437,384,739,70,-0.07195607166673282,-0.13560951967961185,-0.011070164871805049,0.9880839202073213,150,29,-116
192925,124,-434,432,253,785,-10,-0.07195607166673282,-0.14391214333346564,-0.01660524730770757,0.9868312340584432,-325,735,-101
192975,132,-400,437,102,815,-11,-0.07195607166673282,-0.1605173906411732,-0.019372788525658834,0.9842160261430318,206,295,-157
193025,133,-359,439,-50,878,-38,-0.06503721862185466,-0.16328493185912446,-0.017989017916683205,0.9842685540319204,225,-187,-54
193075,126,-319,431,-204,909,-106,-0.05950213618595213,-0.1605173906411732,-0.017989017916683205,0.985073630915705,126,-26,-77
193125,111,-275,422,-361,953,-155,-0.05396705375004961,-0.1563660788142463,-0.015221476698731942,0.9861062382689333,344,-549,-80
193175,90,-227,414,-504,994,-156,-0.04566443009619582,-0.13560951967961185,-0.01383770608975631,0.9896127201518926,207,-1138,-98
193225,64,-180,408,-617,1017,-131,-0.03874557705131767,-0.10655033689112359,-0.012453935480780678,0.9934740587747569,210,-1027,-168
193275,35,-134,395,-683,1027,-131,-0.02905918278848825,-0.08164246592956223,-0.024907870961561357,0.9959265382631229,451,-1004,-57
193325,3,-87,393,-740,1024,-51,-0.012453935480780678,-0.05396705375004961,-0.024907870961561357,0.998154324022464,507,-1062,-39
193375,-31,-39,395,-763,1009,27,0.001383770608975631,-0.02629164157053699,-0.024907870961561357,0.9993430005391494,439,-942,-49
193425,-65,7,399,-752,981,81,0.015221476698731942,-0.002767541217951262,-0.02767541217951262,0.9994972330744147,490,-784,-68
193475,-101,56,402,-739,965,102,0.02629164157053699,0.015221476698731942,-0.02905918278848825,0.9991159192637767,367,-584,-48
193525,-135,106,406,-699,948,104,0.03597803583336641,0.031826724006439516,-0.034594265224390776,0.9982464011406079,532,-592,-3
193575,-157,135,421,-601,819,142,0.05673459496800087,0.04843197131414709,-0.03321049461541514,0.9966607210760551,588,-420,-16
193625,-182,169,432,-536,729,137,0.06780475983980593,0.05396705375004961,-0.031826724006439516,0.9957294468336383,-193,244,-41
193675,-207,202,438,-483,654,107,0.060885906794927766,0.047048200705171454,-0.030442953397463883,0.9965704188629146,-221,192,-30
193725,-221,241,448,-387,612,81,0.0581183655769765,0.049815741923122714,-0.03321049461541514,0.9965127748738143,78,-19,34
193775,-237,270,452,-330,557,34,0.05950213618595213,0.044280659487220195,-0.034594265224390776,0.9966453510643943,-337,1001,41
193825,-253,298,451,-305,516,-31,0.01660524730770757,-0.008302623653853786,-0.03321049461541514,0.9992759354901487,-3238,3305,9
193875,-269,325,449,-348,542,-66,-0.06503721862185466,-0.08164246592956223,-0.037361806442342035,0.9938353804178226,-2066,1904,17
193925,-289,354,445,-434,620,-93,-0.0844100071475135,-0.10101525445522107,-0.03597803583336641,0.9906444619530645,363,-269,72
193975,-313,387,439,-524,700,-124,-0.08164246592956223,-0.09548017201931853,-0.034594265224390776,0.9914742968537743,-432,244,35
194025,-341,424,432,-617,788,-145,-0.09686394262829418,-0.10516656628214796,-0.034594265224390776,0.9891211284612769,-394,228,-46
194075,-375,466,425,-720,892,-142,-0.09409640141034291,-0.0982477132372698,-0.03597803583336641,0.9900499154198458,570,-876,-6
194125,-413,513,418,-810,987,-121,-0.07887492471161096,-0.07333984227570844,-0.037361806442342035,0.9934808046490263,563,-1007,17
194175,-455,565,413,-875,1067,-86,-0.060885906794927766,-0.05119951253209835,-0.037361806442342035,0.996130318627839,904,-946,16
194225,-501,631,396,-921,1158,-83,-0.037361806442342035,-0.024907870961561357,-0.03321049461541514,0.9984391601048742,1221,-1246,18
194275,-546,687,398,-930,1176,-11,-0.001383770608975631,0.006918853044878155,-0.03597803583336641,0.9993276717818926,1342,-1305,58
194325,-589,742,397,-886,1135,16,0.031826724006439516,0.034594265224390776,-0.034594265224390776,0.9982953136553266,1001,-876,56
194377,-632,796,401,-835,1083,60,0.04151311826926893,0.06226967740390339,-0.031826724006439516,0.9966876180261263,-1051,-1595,97
194425,-667,845,404,-720,1020,69,0.011070164871805049,0.10793410750009921,-0.02629164157053699,0.99374867520485,-1163,-1482,-7
194477,-697,895,410,-581,1007,89,0.004151311826926893,0.13284197846166057,-0.02767541217951262,0.9907420688197315,683,-300,-25
194525,-722,945,412,-441,987,61,0.020756559134634464,0.13699329028858748,-0.030442953397463883,0.9898864734186629,214,-229,-2
194576,-740,993,414,-302,959,33,0.019372788525658834,0.14806345516039252,-0.030442953397463883,0.9883193486414937,-91,-579,-22
194627,-751,1039,416,-151,929,14,0.024907870961561357,0.15913362003219755,-0.03321049461541514,0.9863838765850798,663,-186,-44
194677,-750,1086,423,17,898,12,0.0401293476602933,0.15913362003219755,-0.037361806442342035,0.9857333421626624,480,214,-15
194725,-745,1130,423,163,849,-18,0.049815741923122714,0.15083099637834377,-0.0401293476602933,0.9864877281773576,302,488,23
194775,-734,1171,423,301,792,-29,0.05950213618595213,0.13560951967961185,-0.04151311826926893,0.9881023302133919,539,699,41
194825,-717,1209,426,415,724,-22,0.07057230105775718,0.11346918993600175,-0.04289688887824456,0.9901031007845841,391,978,104
194877,-700,1238,427,486,658,-14,0.07610738349365971,0.09132886019239164,-0.04151311826926893,0.992040002462234,197,945,167
194925,-674,1270,426,559,583,-22,0.08164246592956223,0.07057230105775718,-0.03874557705131767,0.9934046699806247,640,-201,201
194975,-650,1295,426,599,488,-19,0.1023990250641967,0.0844100071475135,-0.03321049461541514,0.9905990376568403,736,-1149,187
195025,-620,1320,424,675,401,-44,0.11485296054497737,0.10101525445522107,-0.02767541217951262,0.9878455280974323,57,397,-11
195075,-591,1336,422,727,280,-44,0.11485296054497737,0.0844100071475135,-0.030442953397463883,0.9893214718865908,11,413,55
195125,-554,1350,418,798,180,-59,0.11485296054497737,0.0802586953205866,-0.02629164157053699,0.9897858803109981,-42,-217,81
195175,-512,1359,417,875,76,-49,0.10931787810907485,0.0802586953205866,-0.024907870961561357,0.9904482527196102,-335,450,19
195226,-468,1362,416,938,-23,-34,0.09963148384624543,0.06503721862185466,-0.024907870961561357,0.9925841654916174,-358,610,81
195275,-423,1361,415,975,-101,-21,0.08856131897444039,0.05119951253209835,-0.022140329743610097,0.9945075708594817,-523,272,128
195325,-375,1357,416,1007,-159,3,0.07333984227570844,0.04289688887824456,-0.01660524730770757,0.9962456475294593,-503,300,99
195375,-324,1348,417,1040,-221,27,0.06226967740390339,0.031826724006439516,-0.012453935480780678,0.997474032948263,-402,699,113
195425,-275,1340,422,1042,-244,57,0.04843197131414709,0.009686394262829417,-0.008302623653853786,0.9987450046740024,-464,811,131
195475,-224,1328,426,1034,-273,72,0.03597803583336641,-0.009686394262829417,-0.004151311826926893,0.9992970135619708,414,940,154
195525,-174,1316,432,1002,-296,90,0.06780475983980593,-0.04151311826926893,0.001383770608975631,0.9968336173773082,2664,1763,168
195575,-151,1288,415,860,-423,4,0.1259231254167824,-0.08994508958341602,0.004151311826926893,0.9879453496804448,579,1378,262
195625,-110,1264,414,765,-545,-34,0.12177181358985553,-0.1120854193270261,0.008302623653853786,0.9861741989272406,-1051,-306,265
195675,-75,1234,412,660,-656,-52,0.1023990250641967,-0.10101525445522107,0.012453935480780678,0.9895227422976642,40,-262,142
195725,-51,1195,409,533,-778,-50,0.10655033689112359,-0.1023990250641967,0.01383770608975631,0.9889236488548869,-142,187,239
195777,-28,1152,409,423,-890,-49,0.09409640141034291,-0.10516656628214796,0.012453935480780678,0.989914521597237,-961,-203,160
195825,-13,1116,398,300,-926,-71,0.06780475983980593,-0.09963148384624543,0.019372788525658834,0.9925224315018788,-711,-524,7
195875,-1,1068,395,205,-989,-61,0.049815741923122714,-0.08717754836546475,0.017989017916683205,0.9947838268448222,-804,-474,-17
195925,7,1015,392,116,-1034,-41,0.023524100352585727,-0.07610738349365971,0.01660524730770757,0.9966837756491275,-1167,-405,-56
195977,11,991,387,37,-922,-29,-0.008302623653853786,-0.06642098923083029,0.009686394262829417,0.9977101244330667,-439,-627,-50
196025,11,948,383,-22,-892,-25,-0.015221476698731942,-0.05119951253209835,0.015221476698731942,0.9984564202861813,119,-172,-58
196077,14,908,386,-57,-856,22,-0.002767541217951262,-0.07057230105775718,0.012453935480780678,0.9974250801589365,1251,2206,-120
196125,9,866,387,-152,-865,35,0.02767541217951262,-0.12038804298087989,0.015221476698731942,0.9922243180425674,737,1188,6
196177,0,823,387,-280,-890,24,0.03321049461541514,-0.1342257490706362,0.020756559134634464,0.9901765885874684,-182,-210,-57
196225,-11,783,393,-383,-897,50,0.02905918278848825,-0.13007443724370932,0.019372788525658834,0.9908889441991658,302,253,-106
196275,-33,737,396,-515,-933,44,0.04151311826926893,-0.1383770608975631,0.017989017916683205,0.9893456652067097,436,198,-55
196325,-62,690,397,-646,-977,16,0.044280659487220195,-0.1342257490706362,0.017989017916683205,0.9897974877297864,-252,-628,-47
196375,-93,640,388,-741,-1021,-48,0.03597803583336641,-0.11485296054497737,0.020756559134634464,0.9925137498516166,-236,-736,-112
196425,-132,588,386,-847,-1058,-52,0.034594265224390776,-0.09963148384624543,0.017989017916683205,0.9942601266643318,-19,-630,-69
196475,-177,534,383,-941,-1093,-43,0.031826724006439516,-0.08164246592956223,0.01660524730770757,0.9960149763722471,-254,-805,-73
196525,-226,478,382,-1017,-1124,-16,0.024907870961561357,-0.0581183655769765,0.015221476698731942,0.997882838911429,-228,-1159,-105
196575,-278,422,381,-1066,-1148,12,0.01660524730770757,-0.02905918278848825,0.012453935480780678,0.9993621611550818,-481,-1103,-129
196625,-332,364,383,-1086,-1161,42,0.006918853044878155,-0.008302623653853786,0.008302623653853786,0.9999071268640244,-139,-622,-159
196675,-387,306,386,-1088,-1167,61,0.004151311826926893,0.009686394262829417,0.005535082435902524,0.9999291491094399,-158,-911,-109
196725,-441,247,389,-1069,-1170,72,-0.001383770608975631,0.03597803583336641,0.002767541217951262,0.9993477907275733,-264,-1087,-116
196775,-493,189,393,-1022,-1167,86,-0.005535082435902524,0.05950213618595213,0.0,0.9982128323417487,-55,-747,-87
196825,-543,130,397,-958,-1161,77,-0.006918853044878155,0.07610738349365971,-0.001383770608975631,0.9970746616122557,-68,-649,-21
196875,-466,174,442,-598,-925,101,-0.019372788525658834,0.10655033689112359,-0.008302623653853786,0.9940838934484306,-39,-528,95
196925,-489,144,439,-503,-886,67,-0.01660524730770757,0.10655033689112359,-0.015221476698731942,0.9940521103631076,1017,1559,120
196977,-475,56,466,-308,-974,77,0.01660524730770757,0.06503721862185466,-0.009686394262829417,0.9976976494519609,763,1947,213
197025,-486,8,470,-243,-985,37,0.024907870961561357,0.023524100352585727,-0.005535082435902524,0.9993976073261289,-421,838,212
197076,-502,-44,469,-253,-1015,-16,0.01660524730770757,0.006918853044878155,-0.002767541217951262,0.9998343542557437,-47,280,157
197125,-516,-95,466,-258,-1025,-60,0.01660524730770757,-0.002767541217951262,0.002767541217951262,0.9998544630060235,-66,561,101
197175,-529,-146,461,-266,-1035,-109,0.011070164871805049,-0.004151311826926893,0.005535082435902524,0.9999147868304851,-378,-1814,161
197225,-541,-197,453,-242,-1036,-147,0.001383770608975631,0.06503721862185466,0.008302623653853786,0.9978473389318114,-373,-3304,154
197275,-548,-247,444,-138,-1022,-176,-0.009686394262829417,0.1259231254167824,0.011070164871805049,0.9919309409939612,-459,-405,0
197325,-552,-297,435,-11,-1006,-178,-0.019372788525658834,0.12177181358985553,0.01383770608975631,0.9922725625401274,-426,236,71
197376,-547,-345,424,125,-970,-168,-0.034594265224390776,0.13007443724370932,0.01660524730770757,0.9907613957715383,-766,-1119,27
197425,-537,-392,416,274,-919,-163,-0.05258328314107398,0.15359853759629505,0.017989017916683205,0.9865692488704371,-451,-79,-6
197475,-519,-436,408,433,-856,-143,-0.060885906794927766,0.14114460211551436,0.019372788525658834,0.987924998525775,-236,1226,-42
197525,-495,-477,402,562,-786,-115,-0.06780475983980593,0.11070164871805048,0.020756559134634464,0.9913207476730536,-408,841,-33
197576,-472,-509,400,643,-691,-66,-0.0802586953205866,0.09132886019239164,0.019372788525658834,0.9923921987733156,-312,663,-30
197625,-440,-541,400,713,-601,-14,-0.0844100071475135,0.06918853044878155,0.019372788525658834,0.9938373071144164,90,1086,-73
197675,-404,-570,397,767,-526,-11,-0.0802586953205866,0.04289688887824456,0.01660524730770757,0.9957121393815859,15,983,-48
197725,-365,-595,397,800,-443,5,-0.0844100071475135,0.022140329743610097,0.017989017916683205,0.9960226662715032,-925,19,-31
197775,-334,-608,410,761,-307,90,-0.11900427237190427,0.030442953397463883,0.017989017916683205,0.9922638787036776,-1498,-1021,-59
197825,-299,-619,423,775,-160,138,-0.14529591394244126,0.04566443009619582,0.015221476698731942,0.9882166583612777,-30,11,-110
197875,-268,-634,417,778,-70,67,-0.13976083150653873,0.03597803583336641,0.012453935480780678,0.9894530764039366,15,527,-90
197925,-230,-633,423,797,67,55,-0.14391214333346564,0.02629164157053699,0.01383770608975631,0.9891443587641129,-358,-19,-166
197975,-194,-635,414,799,166,-38,-0.14529591394244126,0.023524100352585727,0.006918853044878155,0.98908434603262,480,313,-114
198025,-153,-627,401,804,285,-119,-0.12730689602575807,0.008302623653853786,0.004151311826926893,0.9918199369214479,649,683,-124
198075,-122,-616,392,798,364,-146,-0.116236731153953,-0.004151311826926893,0.001383770608975631,0.9932118978947347,388,367,-87
198125,-82,-595,394,742,473,-54,-0.09963148384624543,-0.017989017916683205,-0.001383770608975631,0.994860818325805,723,344,-62
198175,-46,-572,392,713,550,-9,-0.07749115410263534,-0.02767541217951262,-0.002767541217951262,0.9966050036559834,832,432,-18
198225,-12,-548,393,671,593,40,-0.05535082435902524,-0.03874557705131767,-0.002767541217951262,0.9977110840405371,725,356,-3
198275,20,-517,396,627,644,72,-0.037361806442342035,-0.047048200705171454,-0.001383770608975631,0.998192690520559,557,521,12
198325,49,-491,405,560,637,107,-0.04151311826926893,-0.07887492471161096,0.001383770608975631,0.9960188213292965,-1354,2060,-70
198375,74,-462,411,458,666,109,-0.07195607166673282,-0.12453935480780678,-0.004151311826926893,0.9895933707662268,-743,991,-57
198425,91,-431,423,317,716,122,-0.07333984227570844,-0.13145820785268494,-0.0,0.9886050814775,445,-177,-58
198475,106,-393,428,207,784,77,-0.06918853044878155,-0.13699329028858748,-0.002767541217951262,0.9881488381746203,-309,911,-142
198525,113,-353,433,71,846,37,-0.07610738349365971,-0.15913362003219755,-0.004151311826926893,0.9843103797904972,-145,415,-180
198575,113,-313,428,-69,894,-54,-0.07057230105775718,-0.1605173906411732,-0.011070164871805049,0.9844445992918409,447,-198,-117
198625,107,-269,427,-208,940,-92,-0.05950213618595213,-0.1605173906411732,-0.008302623653853786,0.98520288749654,158,237,-206
198675,89,-229,414,-368,954,-173,-0.05396705375004961,-0.16190116125014883,-0.01383770608975631,0.9852330125333632,214,-393,-156
198725,68,-186,404,-514,976,-200,-0.04289688887824456,-0.14252837272448998,-0.01383770608975631,0.9887638938509283,299,-1152,-55
198775,39,-139,391,-642,1004,-211,-0.037361806442342035,-0.11485296054497737,-0.017989017916683205,0.992516643743475,-56,-1085,-23
198825,7,-93,385,-730,1006,-150,-0.03321049461541514,-0.0844100071475135,-0.015221476698731942,0.9957611763810971,328,-1153,-31
198875,-29,-46,378,-795,1014,-104,-0.017989017916683205,-0.05535082435902524,-0.01660524730770757,0.9981667932961001,667,-1116,-14
198925,-64,-1,377,-809,991,-35,-0.001383770608975631,-0.02629164157053699,-0.015221476698731942,0.9995374637348707,312,-1000,42
198975,-101,45,377,-808,975,26,0.008302623653853786,-0.002767541217951262,-0.01660524730770757,0.9998238209394289,400,-737,21
