timestamp,motor.m1,motor.m2,motor.m3,motor.m4
1034760,46064.0,44417.0,51511.0,42551.0
1034810,53772.0,42097.0,44376.0,43990.0
1034863,51722.0,40204.0,42389.0,46760.0
1034910,42650.0,41921.0,49149.0,44629.0
1034960,42704.0,31869.0,51102.0,49693.0
1035010,52608.0,40715.0,40713.0,42494.0
1035060,51111.0,47080.0,36881.0,32954.0
1035110,39977.0,42555.0,49533.0,37832.0
1035160,40197.0,32173.0,52275.0,45879.0
1035210,52727.0,32463.0,42066.0,45268.0
1035260,54496.0,46231.0,41206.0,45016.0
1035310,44761.0,48661.0,54315.0,43922.0
1035362,46236.0,40313.0,56373.0,47154.0
1035410,55393.0,35927.0,47018.0,48229.0
1035460,53212.0,42825.0,45263.0,46748.0
1035510,43806.0,47954.0,55044.0,42583.0
1035560,42946.0,37110.0,57360.0,44557.0
1035611,57701.0,38963.0,38072.0,40351.0
1035660,53719.0,41044.0,36532.0,42595.0
1035710,33225.0,41726.0,54555.0,43239.0
1035761,36364.0,39702.0,55907.0,39299.0
1035810,54636.0,34984.0,41574.0,38584.0
1035861,54381.0,36061.0,39148.0,46190.0
1035911,37090.0,42622.0,55316.0,45951.0
1035960,38681.0,45574.0,58373.0,38437.0
1036010,55759.0,39669.0,47750.0,40058.0
1036060,54639.0,32464.0,43600.0,49278.0
1036110,26022.0,39455.0,59074.0,47018.0
1036160,44781.0,44427.0,55683.0,30627.0
1036211,58743.0,42440.0,35226.0,34384.0
1036260,52649.0,34191.0,42092.0,49681.0
1036310,27775.0,40991.0,57946.0,49501.0
1036360,40444.0,49458.0,58237.0,31546.0
1036411,58153.0,46545.0,43851.0,33749.0
1036461,54064.0,36729.0,45486.0,51392.0
1036510,31301.0,38710.0,58873.0,52771.0
1036560,36700.0,50580.0,58674.0,30850.0
1036610,56576.0,49530.0,46777.0,19864.0
1036660,50306.0,44572.0,49595.0,40857.0
1036711,37650.0,24769.0,57104.0,54643.0
1036760,45972.0,36065.0,55185.0,49375.0
1036810,55112.0,53152.0,43967.0,28230.0
1036861,51139.0,51196.0,50066.0,33661.0
1036911,32868.0,34194.0,57387.0,50470.0
1036960,41248.0,30180.0,56008.0,48156.0
1037011,56046.0,46877.0,42438.0,36288.0
1037060,52563.0,50763.0,46626.0,32761.0
1037110,35948.0,44727.0,58075.0,44861.0
1037160,42104.0,38865.0,58383.0,47383.0
1037211,53558.0,53916.0,47256.0,25783.0
1037260,53713.0,51547.0,47203.0,30408.0
1037310,38128.0,36583.0,55882.0,50422.0
1037360,39390.0,31860.0,57475.0,50301.0
1037414,53601.0,48728.0,43861.0,31924.0
1037460,53481.0,51719.0,41364.0,27399.0
1037517,33092.0,41195.0,55017.0,43348.0
1037560,34314.0,32805.0,55626.0,44779.0
1037610,51217.0,38797.0,43759.0,35203.0
1037660,53332.0,48572.0,34869.0,30193.0
1037710,37622.0,47021.0,50003.0,34939.0
1037760,28622.0,40597.0,56290.0,41852.0
1037815,50902.0,41203.0,46320.0,34507.0
1037860,52187.0,37331.0,41410.0,44656.0
1037910,34203.0,40003.0,47257.0,38911.0
1037960,38095.0,46409.0,53192.0,34132.0
1038016,53746.0,44675.0,44168.0,34035.0
1038061,52059.0,42638.0,42856.0,43419.0
1038114,35806.0,42558.0,52108.0,41037.0
1038161,43712.0,49412.0,54510.0,37222.0
1038216,55733.0,47136.0,45382.0,34297.0
1038260,53144.0,45077.0,45931.0,42204.0
1038311,36581.0,44174.0,53218.0,42862.0
1038360,43019.0,44486.0,51594.0,34030.0
1038411,54158.0,44526.0,40396.0,30375.0
1038466,48228.0,43942.0,45051.0,41168.0
1038510,36988.0,44481.0,54284.0,43990.0
1038560,46177.0,46033.0,53022.0,38238.0
1038610,56838.0,47036.0,42859.0,37062.0
1038665,50152.0,46342.0,48303.0,44485.0
1038710,37966.0,46627.0,56088.0,45664.0
1038768,49011.0,47414.0,52643.0,38906.0
1038811,56819.0,46206.0,43055.0,39339.0
1038869,51706.0,47237.0,44152.0,45945.0
1038910,26427.0,44096.0,58049.0,50029.0
1038966,39379.0,46510.0,57781.0,39375.0
1039012,58648.0,47530.0,44050.0,34678.0
1039065,59323.0,45458.0,36683.0,47339.0
1039111,42038.0,46324.0,54189.0,53886.0
1039160,46456.0,58584.0,61547.0,50266.0
1039211,62282.0,58693.0,59235.0,47266.0
1039261,62778.0,48501.0,49133.0,54321.0
1039310,57461.0,50298.0,52223.0,57619.0
1039366,48832.0,58564.0,58687.0,47729.0
1039411,58046.0,45488.0,41654.0,46743.0
1039467,48186.0,47061.0,39258.0,47172.0
1039510,34589.0,48883.0,49194.0,38683.0
1039561,39783.0,46218.0,48948.0,30834.0
1039611,52732.0,38888.0,36760.0,31600.0
1039661,49610.0,38487.0,32512.0,40642.0
1039710,38108.0,40731.0,44261.0,40365.0
1039760,34127.0,46172.0,49713.0,35255.0
1039810,50550.0,40790.0,40462.0,31704.0
1039867,53269.0,39689.0,32103.0,42449.0
1039911,41317.0,40334.0,45911.0,46151.0
1039960,40642.0,36838.0,50715.0,50349.0
1040010,50460.0,46312.0,43657.0,38972.0
1040060,54288.0,50908.0,40814.0,34092.0
1040110,46561.0,44417.0,51435.0,46471.0
1040160,45042.0,36362.0,56132.0,52793.0
1040210,54354.0,42119.0,44179.0,46808.0
1040260,56826.0,50547.0,42725.0,42116.0
1040311,48656.0,47726.0,54377.0,47865.0
1040360,47957.0,39719.0,57864.0,52593.0
1040410,57270.0,43738.0,49028.0,50347.0
1040467,57065.0,49448.0,44763.0,45447.0
1040510,46143.0,34601.0,54589.0,54812.0
1040566,46545.0,38436.0,54834.0,50303.0
1040610,55274.0,48195.0,39936.0,34938.0
1040660,54520.0,47930.0,37959.0,31866.0
1040710,36932.0,28812.0,48975.0,43173.0
1040760,31335.0,23251.0,52739.0,45905.0
1040810,48876.0,34630.0,41041.0,35278.0
1040861,54444.0,44058.0,29882.0,28784.0
1040915,36918.0,37921.0,46622.0,35436.0
1040961,21771.0,28616.0,53880.0,43311.0
1041010,42949.0,26264.0,47290.0,41029.0
1041060,55799.0,36487.0,24794.0,37839.0
1041111,42487.0,36929.0,45008.0,42881.0
1041160,36459.0,43952.0,54335.0,38645.0
1041210,50320.0,41974.0,50312.0,37895.0
1041260,56560.0,36417.0,42058.0,47806.0
1041311,47109.0,39419.0,52749.0,51161.0
1041361,41671.0,47701.0,58643.0,43278.0
1041413,55554.0,45575.0,53376.0,40170.0
1041460,59833.0,42827.0,53190.0,54272.0
1041514,52109.0,46620.0,60260.0,56242.0
1041560,48799.0,50484.0,61594.0,45573.0
1041610,56127.0,46492.0,56329.0,41458.0
1041660,50092.0,37586.0,55932.0,49182.0
1041711,53077.0,34835.0,50154.0,48892.0
1041761,50682.0,44465.0,48319.0,42176.0
1041811,44961.0,47991.0,53850.0,36051.0
1041862,46286.0,42096.0,53853.0,41366.0
1041914,50323.0,34698.0,49936.0,47949.0
1041960,48533.0,39101.0,49023.0,46631.0
1042013,42662.0,47717.0,53106.0,37470.0
1042061,46318.0,46750.0,52902.0,33810.0
1042114,50223.0,38282.0,49409.0,44103.0
1042167,43201.0,36004.0,51980.0,47510.0
1042210,33387.0,50081.0,57435.0,33809.0
1042260,49349.0,45574.0,52330.0,26622.0
1042312,54198.0,34535.0,43450.0,47444.0
1042365,37959.0,33591.0,54555.0,51385.0
1042415,35085.0,49117.0,57041.0,35551.0
1042466,52813.0,50212.0,49161.0,26675.0
1042513,53922.0,42838.0,40507.0,47037.0
1042564,36124.0,37928.0,53614.0,51129.0
1042610,31406.0,46858.0,57971.0,43555.0
1042663,49587.0,48286.0,50689.0,29429.0
1042711,55839.0,45873.0,42568.0,41859.0
1042760,41462.0,51604.0,53911.0,42657.0
1042811,36301.0,48527.0,59325.0,40973.0
1042861,52632.0,38352.0,52383.0,42950.0
1042910,56419.0,36604.0,42966.0,46258.0
1042964,42204.0,46612.0,52702.0,41197.0
1043010,37993.0,48434.0,58119.0,32340.0
1043064,51855.0,41343.0,50986.0,37178.0
1043110,53206.0,37241.0,42785.0,46583.0
1043165,42662.0,46619.0,50712.0,41377.0
1043210,40394.0,52793.0,57511.0,34141.0
1043263,53978.0,48422.0,54693.0,35567.0
1043311,57324.0,41847.0,47724.0,46033.0
1043365,48348.0,51097.0,52384.0,41011.0
1043410,34909.0,46848.0,59359.0,44069.0
1043460,47723.0,40909.0,56653.0,40954.0
1043510,52102.0,38148.0,28623.0,28051.0
1043569,37496.0,41611.0,43907.0,34500.0
1043610,23730.0,43662.0,55282.0,39003.0
1043660,41834.0,40662.0,54794.0,36410.0
1043712,55586.0,36119.0,26986.0,27622.0
1043760,42831.0,35675.0,24271.0,30868.0
1043810,20485.0,40959.0,50081.0,36092.0
1043860,29080.0,44197.0,57455.0,34405.0
1043910,56422.0,42064.0,44116.0,33738.0
1043971,60171.0,46703.0,40434.0,48777.0
1044013,45914.0,53013.0,55486.0,49109.0
1044064,36127.0,54173.0,60950.0,38221.0
1044110,57337.0,49531.0,55992.0,43621.0
1044160,60828.0,44072.0,43201.0,50585.0
1044211,50225.0,51772.0,52101.0,50222.0
1044261,40448.0,56396.0,59524.0,40080.0
1044311,54982.0,49326.0,52969.0,37341.0
1044360,57867.0,39474.0,43769.0,47665.0
1044410,53545.0,47017.0,43590.0,47748.0
1044460,31999.0,52814.0,57991.0,42362.0
1044512,44146.0,48296.0,57846.0,37253.0
1044561,59774.0,41832.0,44216.0,45495.0
1044611,57135.0,43956.0,43234.0,51312.0
1044660,39458.0,52895.0,56300.0,45082.0
1044711,43514.0,51753.0,57670.0,33161.0
1044760,58155.0,40645.0,44968.0,39733.0
1044811,55349.0,35651.0,39017.0,50149.0
1044861,37894.0,48502.0,50418.0,43997.0
1044910,39722.0,53117.0,53150.0,31293.0
1044960,59334.0,41024.0,32467.0,39228.0
1045011,51941.0,39652.0,34872.0,49317.0
1045061,24945.0,49020.0,53727.0,43863.0
1045111,35817.0,51385.0,55245.0,30543.0
1045160,56924.0,43055.0,39391.0,33344.0
1045210,57524.0,35601.0,30350.0,48537.0
1045261,38761.0,43864.0,49422.0,49163.0
1045311,31131.0,53444.0,55927.0,37240.0
1045364,55139.0,46671.0,46751.0,33702.0
1045411,59789.0,38443.0,33790.0,49303.0
1045467,43107.0,39148.0,46235.0,52805.0
1045510,36527.0,44042.0,51739.0,49373.0
1045560,49570.0,50936.0,47114.0,33206.0
1045610,55468.0,47504.0,39106.0,33925.0
1045661,46310.0,36998.0,47356.0,47973.0
1045711,39122.0,38258.0,53297.0,49059.0
1045761,51898.0,47565.0,45161.0,38360.0
1045811,56555.0,48640.0,39833.0,37437.0
1045860,46240.0,40863.0,50744.0,49049.0
1045916,44217.0,39349.0,55655.0,51126.0
1045965,54013.0,43482.0,41852.0,40267.0
1046010,55610.0,48011.0,35228.0,36101.0
1046061,43308.0,42569.0,49244.0,43999.0
1046110,34279.0,22513.0,56575.0,54996.0
1046164,54010.0,45805.0,42048.0,39315.0
1046216,59261.0,54329.0,33762.0,27278.0
1046260,46591.0,43950.0,47319.0,41544.0
1046313,28193.0,28361.0,58900.0,53693.0
1046360,46726.0,31330.0,50092.0,43669.0
1046410,58947.0,47704.0,27331.0,34800.0
1046460,53185.0,46951.0,39509.0,37923.0
1046514,23503.0,33715.0,57631.0,49807.0
1046564,41261.0,33121.0,56567.0,47739.0
1046610,58919.0,44042.0,36360.0,41392.0
1046664,53420.0,42162.0,45265.0,48549.0
1046712,39120.0,44055.0,55791.0,45929.0
1046760,44818.0,44704.0,54611.0,38372.0
1046810,55701.0,39681.0,41552.0,40091.0
1046861,50131.0,35826.0,45534.0,47758.0
1046912,36082.0,41881.0,56424.0,46914.0
1046964,48291.0,45034.0,54163.0,36558.0
1047014,56564.0,40012.0,42887.0,41963.0
1047066,48060.0,37441.0,51801.0,50175.0
1047110,38377.0,42332.0,58698.0,47085.0
1047166,52224.0,45735.0,53983.0,37087.0
1047210,50203.0,42523.0,53288.0,43286.0
1047264,49052.0,32327.0,52465.0,49279.0
1047310,48901.0,36676.0,50514.0,46369.0
1047360,48120.0,45045.0,50669.0,35895.0
1047410,48067.0,45336.0,51487.0,35131.0
1047460,47000.0,37945.0,52426.0,44928.0
1047511,47929.0,34263.0,53088.0,48262.0
1047562,47241.0,43773.0,52188.0,41785.0
1047610,48699.0,46963.0,51877.0,34897.0
1047660,47291.0,41961.0,51055.0,41514.0
1047710,44195.0,37079.0,52543.0,46061.0
1047763,37472.0,47558.0,55643.0,33974.0
1047810,49812.0,42782.0,52221.0,30552.0
1047865,53606.0,35108.0,48170.0,47865.0
1047910,45357.0,36445.0,54901.0,52093.0
1047966,44152.0,51106.0,57213.0,32462.0
1048017,54175.0,48899.0,52106.0,23111.0
1048061,53563.0,40730.0,51097.0,44345.0
1048111,44308.0,33572.0,58600.0,52103.0
1048160,47234.0,45989.0,58006.0,41884.0
1048211,56891.0,53562.0,52105.0,28015.0
1048266,51479.0,45520.0,52180.0,40040.0
1048311,33649.0,33400.0,55960.0,46319.0
1048360,37693.0,40416.0,54909.0,34683.0
1048411,50666.0,36340.0,44410.0,40465.0
1048460,50411.0,39207.0,44303.0,47394.0
1048510,40142.0,49162.0,55444.0,46753.0
1048560,46301.0,52977.0,57868.0,38918.0
1048610,56928.0,49377.0,49007.0,42005.0
1048660,53183.0,43902.0,48341.0,49940.0
1048716,38456.0,49382.0,57081.0,44644.0
1048760,46095.0,51484.0,55960.0,31670.0
1048810,55597.0,46634.0,46881.0,34015.0
1048862,50173.0,41605.0,51073.0,48686.0
1048910,47046.0,51546.0,52694.0,39143.0
1048962,45333.0,47149.0,55024.0,41694.0
1049015,52210.0,41654.0,50748.0,44799.0
1049062,51196.0,45122.0,46805.0,43029.0
1049115,43427.0,49805.0,51896.0,35850.0
1049160,41484.0,46095.0,53662.0,34110.0
1049211,49382.0,39192.0,47438.0,37909.0
1049260,49067.0,38942.0,44268.0,42292.0
1049310,40994.0,44162.0,48650.0,37671.0
1049362,41292.0,47377.0,50583.0,28811.0
