timestamp,motor.m1,motor.m2,motor.m3,motor.m4
97853,57478.0,36861.0,47998.0,46455.0
97903,56678.0,37787.0,46401.0,50776.0
97953,45229.0,47214.0,54723.0,47547.0
98003,47265.0,48084.0,55948.0,42317.0
98053,55500.0,40825.0,47358.0,48799.0
98103,53592.0,36590.0,46282.0,54121.0
98153,42428.0,45506.0,53219.0,51110.0
98203,47753.0,49939.0,52900.0,42770.0
98254,52017.0,39251.0,49268.0,50543.0
98306,52682.0,39768.0,45222.0,51480.0
98353,46813.0,45874.0,47932.0,48160.0
98404,45082.0,49294.0,52584.0,41732.0
98453,51108.0,42995.0,49333.0,46256.0
98506,51814.0,35775.0,44795.0,52088.0
98553,45710.0,41887.0,49066.0,50475.0
98604,45105.0,48774.0,52452.0,42353.0
98654,52494.0,45631.0,49762.0,41748.0
98704,52269.0,37194.0,46504.0,49070.0
98753,45781.0,38565.0,50766.0,50959.0
98803,39029.0,51392.0,56578.0,38607.0
98853,54163.0,45640.0,49591.0,37568.0
98904,56856.0,33460.0,41946.0,52033.0
98954,43459.0,37212.0,52541.0,54318.0
99004,37414.0,49911.0,56810.0,41290.0
99054,54882.0,52892.0,52491.0,33830.0
99104,58769.0,45485.0,47314.0,47462.0
99154,50638.0,42431.0,55686.0,57473.0
99203,43644.0,51875.0,59885.0,51592.0
99253,54678.0,55853.0,56427.0,35808.0
99303,57664.0,48237.0,49809.0,40714.0
99355,47502.0,42604.0,50748.0,45114.0
99403,38293.0,42013.0,55139.0,45935.0
99454,47901.0,44947.0,52540.0,39649.0
99503,55624.0,48170.0,46325.0,39923.0
99554,46659.0,43671.0,49774.0,41822.0
99603,38980.0,41790.0,54740.0,44672.0
99654,48393.0,42489.0,50224.0,41371.0
99704,54783.0,46124.0,44305.0,41571.0
99755,48272.0,47698.0,50401.0,45152.0
99803,42178.0,46886.0,55503.0,46615.0
99853,51522.0,46382.0,51428.0,43884.0
99903,59411.0,46126.0,27803.0,38786.0
99953,52288.0,47924.0,43482.0,43622.0
100004,25526.0,49652.0,59225.0,49316.0
100053,42688.0,48166.0,59884.0,44729.0
100103,60462.0,47096.0,45893.0,41839.0
100153,59599.0,46758.0,38713.0,45744.0
100203,47556.0,50290.0,53961.0,51444.0
100260,44471.0,51113.0,58839.0,46889.0
100303,57184.0,49025.0,50968.0,44355.0
100353,59789.0,46065.0,39313.0,48531.0
100403,51942.0,48190.0,45846.0,50747.0
100453,38025.0,52468.0,55959.0,48514.0
100503,51174.0,50372.0,52492.0,43072.0
100553,59289.0,46144.0,38783.0,46576.0
100604,53790.0,47476.0,42736.0,51777.0
100653,39398.0,51068.0,52744.0,48278.0
100703,45279.0,49700.0,51348.0,41045.0
100754,55201.0,43650.0,39669.0,41959.0
100804,50703.0,42588.0,38792.0,46987.0
100853,37389.0,45881.0,49421.0,45962.0
100903,41193.0,48571.0,52406.0,41216.0
100954,54501.0,46099.0,42610.0,40031.0
101004,57859.0,44517.0,31093.0,45898.0
101053,34646.0,45072.0,54065.0,52071.0
101103,26822.0,49876.0,59687.0,47540.0
101154,56540.0,48772.0,47976.0,37322.0
101204,59599.0,45615.0,30632.0,43351.0
101254,51568.0,44681.0,45539.0,51955.0
101303,30405.0,50115.0,58087.0,50386.0
101353,48028.0,51185.0,54961.0,40665.0
101403,59789.0,47227.0,36063.0,42688.0
101459,55886.0,44232.0,40927.0,52092.0
101503,38115.0,49184.0,53663.0,52908.0
101553,41745.0,57937.0,56010.0,36178.0
101604,59263.0,47444.0,44195.0,40965.0
101657,57725.0,34581.0,37550.0,55182.0
101710,40466.0,47430.0,50127.0,53753.0
101753,36518.0,56743.0,54795.0,41155.0
101805,55406.0,54255.0,47477.0,30421.0
101853,58358.0,43013.0,37683.0,46913.0
101904,46708.0,40536.0,48119.0,54078.0
101958,34749.0,53266.0,55067.0,44205.0
102018,54399.0,54357.0,48057.0,28754.0
102057,58013.0,47599.0,42024.0,39450.0
102117,35019.0,44849.0,55942.0,50176.0
102154,35875.0,46453.0,57206.0,47548.0
102209,56030.0,49682.0,45059.0,35001.0
102254,57941.0,48927.0,35982.0,37903.0
102303,43751.0,45322.0,51309.0,48550.0
102353,30966.0,46806.0,58804.0,49434.0
102404,51854.0,49232.0,52174.0,36595.0
102457,58859.0,48316.0,39165.0,37637.0
102504,47057.0,44763.0,50237.0,47299.0
102556,30006.0,46453.0,58820.0,48388.0
102603,46042.0,48074.0,55458.0,36980.0
102657,56676.0,36900.0,44060.0,45963.0
102703,49477.0,39799.0,47135.0,49423.0
102758,37495.0,51768.0,55342.0,38640.0
102803,46930.0,51955.0,54368.0,29725.0
102853,55506.0,42295.0,45432.0,42435.0
102903,50239.0,35481.0,49462.0,52206.0
102953,39645.0,45650.0,56449.0,47993.0
103003,50221.0,52739.0,53222.0,33349.0
103054,56959.0,46947.0,46736.0,40861.0
103103,51078.0,37446.0,52083.0,52920.0
103158,43723.0,42920.0,57055.0,51593.0
103203,52687.0,50663.0,52813.0,39733.0
103254,57299.0,41836.0,45217.0,48997.0
103308,50385.0,50108.0,52065.0,43183.0
103358,46131.0,49403.0,56864.0,42090.0
103403,52761.0,42388.0,54550.0,47102.0
103453,57459.0,36946.0,48837.0,52316.0
103503,52668.0,45703.0,50467.0,49765.0
103553,46300.0,51118.0,55288.0,44137.0
103603,52024.0,46042.0,53996.0,46343.0
103653,55489.0,38878.0,47356.0,54066.0
103705,50237.0,43453.0,49651.0,53881.0
103754,44940.0,49748.0,53561.0,46383.0
103806,47915.0,44293.0,53098.0,47525.0
103853,55926.0,42187.0,42158.0,48975.0
103906,51320.0,44400.0,45711.0,49997.0
103953,40996.0,48063.0,54653.0,47983.0
104006,48019.0,45442.0,51938.0,45186.0
104053,55622.0,41400.0,41884.0,47939.0
104106,49945.0,43492.0,47054.0,50033.0
104153,41062.0,47321.0,54669.0,47327.0
104205,48885.0,46459.0,53176.0,43583.0
104254,56140.0,41998.0,43985.0,46847.0
104304,51691.0,41700.0,47396.0,50222.0
104354,32272.0,52417.0,58681.0,40821.0
104403,48202.0,47504.0,57536.0,37366.0
104453,59360.0,34553.0,40666.0,50208.0
104503,55608.0,35853.0,43026.0,54471.0
104553,37967.0,51620.0,56910.0,46908.0
104603,44081.0,55653.0,59804.0,32228.0
104653,58843.0,45442.0,51378.0,42703.0
104703,58293.0,34713.0,48185.0,55100.0
104754,45213.0,49180.0,58244.0,53453.0
104804,50009.0,56992.0,59867.0,35010.0
104853,58585.0,52625.0,54188.0,34996.0
104903,57238.0,44979.0,49944.0,46917.0
104953,44702.0,42001.0,56921.0,51361.0
105003,43438.0,48285.0,57182.0,40129.0
105053,54829.0,47906.0,49423.0,32667.0
105104,54044.0,42536.0,45485.0,42771.0
105154,40472.0,41369.0,53824.0,48315.0
105204,37779.0,43262.0,51086.0,37102.0
105253,48965.0,43726.0,42588.0,27143.0
105304,49326.0,42011.0,42149.0,35479.0
105353,40299.0,39385.0,50588.0,44537.0
105403,42788.0,43585.0,53245.0,44964.0
105453,54450.0,49539.0,47361.0,39729.0
105503,59599.0,48477.0,35766.0,39407.0
105553,39824.0,47644.0,56007.0,51402.0
105604,32144.0,49028.0,60558.0,49797.0
105653,56932.0,50772.0,54554.0,40815.0
105703,60558.0,49337.0,36755.0,43159.0
105753,58447.0,45642.0,47735.0,50865.0
105803,43420.0,52680.0,58545.0,53422.0
105853,51829.0,55308.0,58407.0,45517.0
105903,61247.0,52368.0,46955.0,48390.0
105953,59773.0,45402.0,44429.0,51706.0
106003,47061.0,51313.0,52462.0,53026.0
106053,46487.0,54374.0,55195.0,47030.0
106103,57881.0,50946.0,47119.0,46097.0
106153,57096.0,45251.0,38952.0,50174.0
106203,43509.0,48531.0,50143.0,50037.0
106259,42529.0,52069.0,53299.0,42268.0
106303,53761.0,47165.0,42823.0,37634.0
106359,53281.0,42219.0,36535.0,46328.0
106404,41413.0,44449.0,47282.0,48504.0
106458,37680.0,49411.0,52247.0,42080.0
106503,51684.0,47421.0,45273.0,36943.0
106560,59132.0,44553.0,23801.0,43112.0
106603,46234.0,43864.0,44080.0,50515.0
106653,18032.0,48523.0,59070.0,50976.0
106703,43832.0,47994.0,54218.0,38003.0
106753,59505.0,45759.0,31352.0,36985.0
106803,57916.0,42467.0,33097.0,47914.0
106860,33301.0,47679.0,55056.0,52470.0
106903,35954.0,52033.0,58158.0,45858.0
106954,58862.0,50331.0,46516.0,39757.0
107009,59789.0,44380.0,34602.0,48755.0
107059,49562.0,47835.0,48561.0,54958.0
107109,37364.0,58825.0,57731.0,42808.0
107153,54379.0,53035.0,53803.0,39816.0
107203,60171.0,38893.0,37069.0,51789.0
107253,55205.0,42139.0,40200.0,55706.0
107304,37413.0,56616.0,53739.0,47037.0
107354,45723.0,57729.0,55217.0,35402.0
107410,60228.0,44617.0,42454.0,45972.0
107454,56563.0,39452.0,43210.0,55257.0
107504,40134.0,51161.0,54338.0,51837.0
107553,43254.0,57009.0,55655.0,35793.0
107611,57942.0,48849.0,45722.0,36397.0
107653,55675.0,41006.0,42985.0,48311.0
107712,39181.0,45501.0,55378.0,48525.0
107753,49613.0,48610.0,51136.0,40888.0
107809,56609.0,50291.0,41294.0,37323.0
107853,49006.0,47406.0,48872.0,46377.0
107903,37227.0,45390.0,56461.0,50091.0
107953,48946.0,48492.0,52123.0,41359.0
108010,57134.0,49875.0,42448.0,36907.0
108053,50208.0,47060.0,48650.0,45024.0
108103,36762.0,45509.0,57177.0,49190.0
108153,45271.0,47613.0,55288.0,41484.0
108203,57090.0,48838.0,44270.0,35963.0
108253,50134.0,37776.0,49326.0,50985.0
108312,41269.0,50208.0,54972.0,41394.0
108360,50922.0,51869.0,52742.0,30826.0
108403,55875.0,45848.0,47668.0,38796.0
108454,49639.0,36980.0,51451.0,51825.0
108503,41176.0,43038.0,57084.0,50200.0
108559,53941.0,51563.0,51468.0,35185.0
108603,57889.0,48009.0,47731.0,39560.0
108653,50413.0,39321.0,53231.0,52314.0
108712,44645.0,43465.0,57954.0,50446.0
108753,53602.0,49990.0,53108.0,41308.0
108810,57649.0,35166.0,45882.0,52661.0
108859,49431.0,48046.0,51145.0,46298.0
108911,46072.0,52525.0,56216.0,35611.0
108954,53092.0,45780.0,53950.0,40040.0
109010,56135.0,32360.0,49546.0,52794.0
109054,51130.0,36675.0,52650.0,53312.0
109104,48234.0,50450.0,54199.0,40271.0
109153,55140.0,50108.0,53080.0,36071.0
109203,55804.0,38087.0,50424.0,50370.0
109257,49817.0,31426.0,53929.0,54600.0
109303,48700.0,42467.0,52589.0,47174.0
109357,50911.0,44590.0,51905.0,39319.0
109410,54157.0,40732.0,46560.0,41856.0
109457,50575.0,37240.0,48317.0,47087.0
109504,45373.0,39850.0,52467.0,47030.0
109558,50206.0,45175.0,50267.0,41102.0
109603,54511.0,42722.0,47153.0,41821.0
109653,50603.0,39332.0,49771.0,47765.0
109703,46342.0,42543.0,53837.0,46956.0
109758,51816.0,43838.0,50965.0,42013.0
109809,54470.0,43615.0,47978.0,44361.0
109857,49967.0,41964.0,51719.0,47179.0
109908,47444.0,42913.0,55233.0,46760.0
109956,50217.0,45603.0,56173.0,37354.0
110004,58321.0,34013.0,44079.0,47954.0
110056,53230.0,35422.0,48647.0,52844.0
110108,42780.0,51383.0,57559.0,44282.0
110157,52333.0,54090.0,56682.0,30262.0
110203,59761.0,46632.0,50317.0,44442.0
110256,53689.0,34567.0,52515.0,55047.0
110317,44108.0,51160.0,57083.0,44867.0
110353,50291.0,55689.0,56100.0,29861.0
110403,58435.0,52788.0,50721.0,34137.0
110456,54420.0,39557.0,53966.0,53455.0
110504,47270.0,48148.0,58467.0,50055.0
110557,50964.0,51370.0,57478.0,40642.0
110603,56597.0,49740.0,50709.0,38834.0
110656,52544.0,43136.0,50070.0,47211.0
110703,42010.0,42859.0,54912.0,47856.0
110753,46946.0,47673.0,53177.0,38862.0
110803,55313.0,47476.0,46177.0,35258.0
110853,51962.0,43468.0,47256.0,43731.0
110903,42563.0,42759.0,54198.0,46825.0
110953,47832.0,47248.0,52934.0,39808.0
111003,56369.0,47951.0,45522.0,36338.0
111053,59206.0,44620.0,36328.0,41668.0
111108,32865.0,47526.0,59021.0,49927.0
111153,31101.0,44773.0,55907.0,36767.0
111203,55526.0,42022.0,41771.0,28185.0
111256,57834.0,40210.0,30823.0,39955.0
111306,47446.0,46638.0,50917.0,48550.0
111353,35674.0,51994.0,59976.0,47972.0
111403,55352.0,50154.0,55832.0,42387.0
111454,60655.0,45900.0,36788.0,47865.0
111507,60753.0,51794.0,49381.0,51872.0
111553,53703.0,58559.0,59083.0,57054.0
111607,54577.0,57947.0,61820.0,52770.0
111654,61351.0,53599.0,53169.0,51300.0
111707,60357.0,50327.0,46139.0,51407.0
111756,51030.0,50224.0,46290.0,46040.0
111805,39658.0,49695.0,52519.0,41190.0
111853,47658.0,45978.0,50489.0,39269.0
111906,54990.0,42185.0,39964.0,41434.0
111953,50798.0,44420.0,42405.0,43931.0
112007,40086.0,47654.0,51491.0,41125.0
112053,45144.0,47162.0,51595.0,37353.0
112106,59132.0,43991.0,30828.0,36812.0
112155,51469.0,41782.0,38151.0,43846.0
112203,25952.0,44749.0,54671.0,45717.0
112253,33840.0,47121.0,56972.0,38907.0
112303,57839.0,44630.0,40412.0,34940.0
112353,59318.0,42168.0,31422.0,44382.0
112406,44873.0,46532.0,50540.0,50249.0
112453,36346.0,52941.0,58791.0,46803.0
112503,56324.0,51516.0,52571.0,40457.0
112555,60364.0,44908.0,36112.0,48226.0
112606,57568.0,46993.0,43432.0,53397.0
112654,43455.0,55980.0,55038.0,49950.0
112703,47215.0,59011.0,57743.0,36302.0
112754,60753.0,42364.0,45596.0,49359.0
112805,60075.0,34930.0,37601.0,55766.0
112854,47157.0,54557.0,46326.0,50493.0
112903,36738.0,60460.0,55892.0,36472.0
112953,52736.0,54278.0,52913.0,36850.0
113003,59674.0,38751.0,41747.0,51206.0
113054,52465.0,43765.0,45154.0,53914.0
113104,38691.0,56575.0,54186.0,42347.0
113154,47061.0,56844.0,54803.0,31186.0
113203,58183.0,46029.0,45436.0,40452.0
113261,48883.0,40723.0,50674.0,49937.0
113303,47895.0,44385.0,51257.0,48292.0
113353,51219.0,52711.0,48142.0,37422.0
113404,52050.0,51758.0,48078.0,37728.0
113455,47539.0,44141.0,52302.0,47985.0
113503,47905.0,43786.0,52633.0,49064.0
113553,52126.0,50658.0,48397.0,40697.0
113603,51934.0,52506.0,49015.0,36906.0
113653,46311.0,46114.0,53706.0,45495.0
113704,46114.0,42549.0,53942.0,47553.0
113754,51503.0,47831.0,48316.0,39761.0
113803,49319.0,43489.0,49319.0,44054.0
113854,47738.0,49826.0,50392.0,36082.0
113904,48549.0,48163.0,51847.0,36416.0
113953,49974.0,42051.0,51274.0,44113.0
114003,49766.0,40595.0,51283.0,47569.0
114053,49415.0,47488.0,51442.0,43215.0
114103,51137.0,49747.0,52168.0,39740.0
114153,52194.0,45219.0,52760.0,45684.0
114204,49992.0,41753.0,51097.0,49103.0
114253,50109.0,45614.0,50619.0,45403.0
114304,51348.0,47689.0,51185.0,42492.0
114353,54712.0,31707.0,57905.0,59681.0
114407,58805.0,49965.0,50408.0,52633.0
114453,58430.0,58512.0,51279.0,36669.0
114503,54030.0,54805.0,57028.0,41636.0
114554,53573.0,36380.0,58664.0,54967.0
114607,56674.0,38367.0,54349.0,55557.0
114653,56649.0,48776.0,48880.0,44992.0
114706,51918.0,51449.0,51774.0,36744.0
114754,47972.0,42414.0,55753.0,46217.0
114804,51150.0,32211.0,52867.0,51277.0
114853,54418.0,37811.0,47328.0,48400.0
114906,45386.0,41318.0,52440.0,45462.0
114954,44346.0,43346.0,54374.0,42372.0
115003,53718.0,41458.0,47262.0,41120.0
115056,54145.0,38290.0,43984.0,46373.0
115106,44235.0,40903.0,52702.0,47223.0
115157,44511.0,45369.0,53694.0,40726.0
115206,54265.0,43055.0,47953.0,40326.0
115253,54765.0,37852.0,45769.0,45994.0
115303,45433.0,39629.0,53175.0,48205.0
115356,46431.0,45804.0,54067.0,41255.0
115407,55612.0,45169.0,49176.0,41194.0
115453,54411.0,39694.0,48672.0,47462.0
115506,45215.0,42420.0,57426.0,46834.0
115555,53969.0,38541.0,51652.0,47433.0
115603,57697.0,44162.0,46032.0,47788.0
115656,50616.0,50513.0,53131.0,43852.0
115703,46790.0,51416.0,58781.0,44961.0
115756,54210.0,45598.0,55837.0,47457.0
115803,57502.0,45527.0,50306.0,49312.0
115855,52400.0,49602.0,53784.0,46264.0
115904,48345.0,52937.0,57938.0,41970.0
115956,53897.0,49477.0,56528.0,43366.0
116004,56288.0,43869.0,52749.0,48923.0
116056,51925.0,51038.0,52292.0,39868.0
116105,44718.0,46807.0,55374.0,41837.0
116155,46607.0,39488.0,53072.0,42449.0
116203,53460.0,41613.0,47419.0,43344.0
116254,50820.0,47219.0,47301.0,41185.0
116306,44946.0,48809.0,54112.0,39360.0
116353,47234.0,44615.0,53197.0,40729.0
116405,55556.0,43953.0,47667.0,45766.0
116455,52970.0,48691.0,48607.0,44849.0
116506,46047.0,51416.0,54892.0,40793.0
116555,50580.0,47749.0,54296.0,41523.0
116613,59884.0,43689.0,33727.0,43091.0
116653,52758.0,47251.0,45450.0,47027.0
116708,28703.0,52589.0,58830.0,42320.0
116753,45693.0,50165.0,58141.0,37059.0
116804,60267.0,42725.0,42223.0,42242.0
116853,59745.0,44435.0,40622.0,49563.0
116906,46898.0,53973.0,56700.0,49761.0
116956,48272.0,56333.0,59645.0,42715.0
117004,60753.0,50675.0,51031.0,45698.0
117057,60753.0,43852.0,43496.0,51811.0
117103,54068.0,52323.0,49955.0,53394.0
117153,46460.0,58399.0,56901.0,46267.0
117203,55965.0,55026.0,53084.0,43152.0
117254,59767.0,45509.0,44142.0,50571.0
117306,53349.0,45524.0,43272.0,49890.0
117354,38407.0,52056.0,49923.0,41178.0
117403,41391.0,49710.0,51184.0,36790.0
117458,54395.0,40730.0,40271.0,41735.0
117506,53212.0,40308.0,37375.0,46975.0
117559,40484.0,48451.0,48608.0,42692.0
117606,40611.0,51311.0,52822.0,37390.0
117654,53166.0,45976.0,46056.0,38674.0
117704,58661.0,42174.0,30951.0,47274.0
117753,38636.0,45214.0,52800.0,51887.0
117807,31272.0,53673.0,58992.0,42771.0
117854,55781.0,52545.0,50785.0,33602.0
117903,60171.0,44429.0,33657.0,44209.0
117953,56026.0,42305.0,44066.0,53903.0
118009,38429.0,55613.0,57085.0,49538.0
118054,49093.0,57788.0,56409.0,39550.0
118104,61048.0,51179.0,44037.0,44209.0
118154,59029.0,42489.0,42923.0,54727.0
118206,44239.0,50919.0,51676.0,53555.0
118256,44104.0,59253.0,55195.0,35483.0
118307,58410.0,48591.0,45596.0,42388.0
118354,58984.0,35524.0,39544.0,54631.0
118407,44772.0,48374.0,47418.0,53056.0
118455,38708.0,58735.0,54062.0,39269.0
118503,53244.0,56020.0,50591.0,31070.0
118553,58647.0,42337.0,40289.0,47474.0
118607,49534.0,40164.0,47105.0,54013.0
118654,39123.0,53461.0,53651.0,45461.0
118704,49716.0,56920.0,52013.0,29770.0
118754,57790.0,48947.0,44528.0,36745.0
118803,46415.0,42959.0,52963.0,48199.0
118853,47269.0,42934.0,53645.0,48833.0
118905,54554.0,51536.0,45779.0,38369.0
118953,53590.0,53611.0,46897.0,36580.0
119008,43582.0,47307.0,55555.0,47936.0
119053,46353.0,42620.0,56287.0,49410.0
119108,55955.0,50002.0,45954.0,40798.0
119153,54718.0,52998.0,46527.0,37398.0
119205,42107.0,48764.0,56526.0,44673.0
119253,43978.0,43651.0,57519.0,47366.0
119305,54483.0,46253.0,48652.0,42833.0
119354,52061.0,41687.0,49723.0,46801.0
119405,44044.0,49228.0,54074.0,41010.0
119454,48319.0,50442.0,54459.0,32645.0
119503,54476.0,43763.0,49160.0,40282.0
119553,51532.0,39350.0,50505.0,48593.0
119603,44641.0,45698.0,55020.0,46373.0
119654,50828.0,51633.0,55787.0,38002.0
119704,56503.0,46924.0,50955.0,44376.0
119753,53757.0,40143.0,53811.0,53089.0
119804,47437.0,46139.0,56957.0,51789.0
119853,51986.0,53275.0,55066.0,41960.0
119906,56908.0,33004.0,51682.0,55876.0
119953,53336.0,33769.0,51725.0,58006.0
120003,48485.0,52605.0,52514.0,41233.0
120053,52256.0,56549.0,53616.0,22471.0
120104,54521.0,42778.0,51453.0,43006.0
120153,51947.0,25462.0,53600.0,56173.0
120203,49388.0,37619.0,53399.0,52457.0
120253,53550.0,52134.0,49893.0,33490.0
120303,55157.0,49942.0,50256.0,32631.0
120353,50108.0,34804.0,53124.0,50508.0
120406,48198.0,30410.0,54601.0,53839.0
120454,55242.0,47112.0,50159.0,46919.0
120504,55746.0,50539.0,50105.0,39665.0
120553,53452.0,40277.0,47271.0,42478.0
120605,45782.0,33632.0,51559.0,48833.0
120654,46722.0,39646.0,51315.0,44005.0
120703,52862.0,45395.0,45817.0,35245.0
120753,52051.0,44065.0,46684.0,37315.0
120803,45053.0,37953.0,52235.0,46493.0
120854,47145.0,38398.0,53256.0,46915.0
120905,53682.0,44634.0,47102.0,41946.0
120953,53435.0,46665.0,48498.0,41031.0
121007,47657.0,43041.0,55495.0,47351.0
121054,42456.0,45288.0,58549.0,42486.0
121104,56963.0,38833.0,48247.0,47263.0
121154,58027.0,39150.0,43700.0,51229.0
121203,48435.0,50312.0,54458.0,47018.0
121254,44437.0,53079.0,59360.0,39710.0
121304,55809.0,45746.0,54871.0,45899.0
121354,59051.0,40290.0,48527.0,53045.0
121403,51265.0,48982.0,53166.0,50360.0
121453,45600.0,55656.0,58131.0,38728.0
121504,55139.0,51858.0,56023.0,38215.0
121553,58015.0,42051.0,51395.0,50904.0
121605,52894.0,50047.0,53831.0,47224.0
121653,46336.0,52252.0,57774.0,41500.0
121705,51548.0,46848.0,55262.0,41651.0
121754,54668.0,41484.0,48857.0,46406.0
121803,48471.0,44695.0,51254.0,45450.0
121853,46628.0,50213.0,54651.0,40349.0
121903,53160.0,49528.0,51954.0,39339.0
121954,54222.0,43699.0,48296.0,44906.0
122003,48817.0,44862.0,51335.0,46898.0
122054,47966.0,49843.0,52911.0,39517.0
122103,53568.0,49552.0,50002.0,35521.0
122153,59406.0,43196.0,33932.0,39242.0
122204,48913.0,45108.0,48092.0,47694.0
122260,31608.0,51314.0,59523.0,42070.0
122303,46540.0,49390.0,56561.0,31593.0
122353,59979.0,41906.0,39004.0,36610.0
122403,57983.0,42739.0,42189.0,49627.0
122453,43540.0,51290.0,56888.0,49859.0
122503,46450.0,55565.0,59573.0,37659.0
122559,60851.0,47952.0,46878.0,40500.0
122603,60364.0,40543.0,43207.0,50979.0
