Timestamp,stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.vx,stateEstimateZ.vy,stateEstimateZ.vz,stateEstimateZ.qw,stateEstimateZ.qx,stateEstimateZ.qy,stateEstimateZ.qz,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw
1041945,-843,-153,466,388,-1100,117,0.023524100352585727,0.12730689602575807,0.07472361288468407,0.9887648621408167,-416,-578,-69
1041995,-824,-197,470,497,-1091,101,0.01383770608975631,0.13145820785268494,0.07195607166673282,0.9886099236951983,-93,1399,-33
1042046,-799,-250,476,592,-1065,99,0.01383770608975631,0.08994508958341602,0.07333984227570844,0.9931463468618202,170,1931,121
1042096,-763,-312,481,675,-1101,81,0.023524100352585727,0.04566443009619582,0.07749115410263534,0.9956688694352318,-185,317,60
1042146,-734,-367,486,666,-1091,90,0.006918853044878155,0.0401293476602933,0.07749115410263534,0.9961610743071345,-1372,-241,-22
1042196,-700,-423,489,688,-1069,59,-0.03321049461541514,0.031826724006439516,0.07887492471161096,0.9958227095914991,-1180,1026,39
1042245,-672,-467,496,693,-1029,93,-0.04566443009619582,0.005535082435902524,0.08302623653853786,0.9954851916189734,566,505,148
1042295,-639,-522,498,672,-1002,62,-0.024907870961561357,0.020756559134634464,0.08579377775648912,0.995785213243962,510,-2834,-75
1042346,-608,-571,500,685,-949,46,-0.0401293476602933,0.09271263080136728,0.0802586953205866,0.9916413390796522,-1985,-2005,-129
1042395,-579,-614,504,743,-890,41,-0.09271263080136728,0.10655033689112359,0.08164246592956223,0.986603213837872,-1657,1230,-18
1042446,-539,-657,498,820,-776,-8,-0.10516656628214796,0.06503721862185466,0.0844100071475135,0.9887290347833992,1628,1283,121
1042495,-502,-693,497,853,-703,-11,-0.060885906794927766,0.05673459496800087,0.0844100071475135,0.99294966779839,1719,-1281,-152
1042545,-457,-729,497,911,-651,-12,-0.04151311826926893,0.09409640141034291,0.07472361288468407,0.9918865408556793,-1404,-809,-202
1042596,-407,-766,500,989,-593,19,-0.09132886019239164,0.07887492471161096,0.07887492471161096,0.9895537033427918,-1931,1958,-44
1042645,-363,-791,495,1040,-504,0,-0.11070164871805048,0.031826724006439516,0.0844100071475135,0.9897510572378693,743,1640,95
1042695,-314,-815,497,999,-393,16,-0.06918853044878155,0.009686394262829417,0.08579377775648912,0.9938604271822041,2100,-616,-88
1042745,-270,-833,488,1017,-359,-37,-0.03874557705131767,0.031826724006439516,0.07887492471161096,0.9956227127530368,-481,-421,-197
1042795,-216,-853,480,1045,-324,-64,-0.06780475983980593,0.023524100352585727,0.07610738349365971,0.9945133470313089,-2091,1176,29
1042846,-162,-873,480,1016,-244,-7,-0.11762050176292864,-0.0,0.07472361288468407,0.9902433030535964,-1165,-888,139
1042896,-120,-882,482,1007,-135,24,-0.13007443724370932,0.03597803583336641,0.06918853044878155,0.9884326830733813,455,-2763,-52
1042945,-80,-886,486,1029,-32,41,-0.12453935480780678,0.08579377775648912,0.05673459496800087,0.9868690706148118,-38,-515,-60
1042995,-20,-883,490,1117,118,34,-0.13145820785268494,0.07749115410263534,0.05396705375004961,0.9868137705431259,-407,2234,179
1043045,25,-876,492,1133,222,38,-0.13284197846166057,0.02905918278848825,0.06365344801287903,0.9886641549131477,534,725,254
1043095,87,-861,497,1143,354,52,-0.1120854193270261,0.02767541217951262,0.06226967740390339,0.9913593786367245,992,-1498,-60
1043145,134,-844,499,1158,434,44,-0.09548017201931853,0.05673459496800087,0.05535082435902524,0.9922706328052617,503,-4,-42
1043195,201,-814,499,1183,527,28,-0.07749115410263534,0.034594265224390776,0.05119951253209835,0.9950763627812197,777,2400,79
1043250,226,-731,463,1104,738,-58,-0.049815741923122714,-0.02905918278848825,0.060885906794927766,0.9964772260850087,1728,1078,220
1043295,273,-703,462,1044,763,-54,-0.009686394262829417,-0.031826724006439516,0.08302623653853786,0.995991906318244,1821,-1278,-22
1043346,334,-670,463,1038,712,-31,0.02629164157053699,0.005535082435902524,0.08717754836546475,0.9958304009754579,252,-380,-116
1043396,381,-638,462,1046,686,-5,0.009686394262829417,-0.008302623653853786,0.08302623653853786,0.9964656964757463,-2427,1629,26
1043445,443,-622,467,1106,625,17,-0.0401293476602933,-0.04289688887824456,0.08856131897444039,0.9943371586953965,-2103,873,153
1043495,537,-652,561,1189,381,468,-0.05396705375004961,-0.04843197131414709,0.09548017201931853,0.9927867031821721,594,-1062,-30
1043550,591,-626,557,1076,442,313,-0.03874557705131767,-0.02767541217951262,0.08717754836546475,0.9950542331353812,-181,170,-173
1043595,627,-594,548,989,530,152,-0.05950213618595213,-0.049815741923122714,0.08302623653853786,0.9935212789327685,-2096,1973,-20
1043647,682,-556,541,921,621,0,-0.116236731153953,-0.11070164871805048,0.07610738349365971,0.984094423050704,-1315,1226,129
1043695,736,-565,597,885,543,232,-0.11070164871805048,-0.10931787810907485,0.09132886019239164,0.9835922863629998,1485,-1307,-4
1043750,785,-548,638,798,565,323,-0.05950213618595213,-0.05673459496800087,0.09548017201931853,0.9920303514884444,1314,-1257,-324
1043796,817,-528,626,771,579,76,-0.05119951253209835,-0.047048200705171454,0.08856131897444039,0.9936407648181453,-1424,1573,-142
1043852,860,-485,610,667,671,-164,-0.10793410750009921,-0.12315558419883116,0.08717754836546475,0.9826408324407188,-1679,2355,78
1043895,886,-455,602,563,744,-239,-0.11762050176292864,-0.15221476698731942,0.09132886019239164,0.9770645431966055,1169,-526,90
1043946,909,-415,573,441,848,-401,-0.07749115410263534,-0.10931787810907485,0.09132886019239164,0.9867642889046653,2705,-2973,-178
1043995,930,-369,548,367,911,-451,-0.030442953397463883,-0.044280659487220195,0.08579377775648912,0.9948627430364888,686,-546,-225
1044051,942,-321,538,273,923,-355,-0.02629164157053699,-0.06642098923083029,0.08856131897444039,0.9935058603524348,-764,2673,2
